Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,24_hours,Drive_through,Population,Area_km2,Urban_density,Tourism_index,Average_income,Cost_of_living_index,Weather_zone,Restaurant_density,Cuisine_diversity_index,Delivery_coverage,Currency,Region,FX_Rate,Base_Delivery_Fee_USD,Service_Fee_USD,Packaging_Fee_USD,Peak_Delivery_Fee_USD,Surge_Dollar_Delta_USD,Surge_Intensity_Pct,Surge_Zone_Category
RES000643,Brazilian Chain 643,Chain,Brazilian,-1.76291,36.914144,Osaka,Japan,1962,True,True,True,False,1,4.1,1825,Operational,7.6,1.87,0.68,82,86,2.06,18.65,0.04,True,True,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.04939999999999999,0.012155000000000001,0.00442,0.101764,0.052364,106.0,Critical Surge (>= 2.0x)
RES000644,Manchester American Place 644,Local,American,-61.020861,-93.614183,Manchester,United Kingdom,2005,True,True,True,False,4,4.7,3545,Operational,7.93,1.19,1.74,52,54,1.54,8.91,0.06,True,False,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,10.1504,1.5231999999999999,2.2272,15.631616,5.481216,54.0,High Surge (1.5x - 1.99x)
RES000645,Los Angeles Pizza Place 645,Local,Pizza,-85.92845,-5.051074,Los Angeles,USA,1981,True,False,True,False,2,4.8,4108,Operational,8.82,4.01,0.34,26,30,2.03,16.7,0.076,True,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,8.82,4.01,0.34,17.9046,9.084599999999998,102.99999999999999,Critical Surge (>= 2.0x)
RES000647,Manchester French Place 647,Local,French,47.045224,-110.064625,Manchester,United Kingdom,2014,True,False,False,True,1,4.0,1949,Operational,2.46,1.03,1.92,63,63,1.8,6.69,0.043,True,True,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,3.1488,1.3184,2.4576,5.66784,2.51904,80.0,High Surge (1.5x - 1.99x)
RES000648,Italian Chain 648,Chain,Italian,9.756585,-103.538868,Rio de Janeiro,Brazil,1953,True,False,False,False,1,2.4,4453,Operational,3.42,1.02,0.06,37,44,1.64,17.53,0.016,True,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.6155999999999999,0.18359999999999999,0.010799999999999999,1.0095839999999998,0.3939839999999999,63.99999999999999,High Surge (1.5x - 1.99x)
RES000650,London Thai Place 650,Local,Thai,66.473425,86.070845,London,United Kingdom,1966,True,True,True,True,1,4.7,2776,Operational,9.73,1.4,0.34,44,41,1.34,21.91,0.02,True,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,12.454400000000001,1.7919999999999998,0.43520000000000003,16.688896000000003,4.234496000000002,34.00000000000001,Moderate Surge (1.1x - 1.49x)
RES000651,Rio de Janeiro Chinese Place 651,Local,Chinese,19.948625,149.606366,Rio de Janeiro,Brazil,1998,True,False,True,True,4,4.0,2282,Operational,5.74,2.83,1.71,21,25,1.96,8.44,0.088,True,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.0332,0.5094,0.30779999999999996,2.0250719999999998,0.9918719999999999,96.0,High Surge (1.5x - 1.99x)
RES000652,Mumbai Mexican Place 652,Local,Mexican,6.426265,-21.612826,Mumbai,India,1986,True,False,False,True,2,2.9,4246,Operational,4.48,4.44,1.85,54,50,1.01,19.48,0.016,True,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.05376000000000001,0.05328000000000001,0.0222,0.05429760000000001,0.0005375999999999992,1.0000000000000009,Baseline (< 1.1x)
RES000655,Delhi Indian Place 655,Local,Indian,-48.387864,162.368347,Delhi,India,1993,True,False,False,True,4,3.6,3637,Operational,7.38,4.6,1.05,67,74,1.23,1.68,0.019,False,False,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.08856,0.0552,0.0126,0.10892879999999999,0.020368799999999992,23.0,Moderate Surge (1.1x - 1.49x)
RES000656,Los Angeles American Place 656,Local,American,30.759916,-4.112304,Los Angeles,USA,1950,True,True,True,False,1,3.5,2313,Operational,3.31,1.55,1.27,74,69,1.99,1.31,0.077,True,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,3.31,1.55,1.27,6.5869,3.2769,99.0,High Surge (1.5x - 1.99x)
RES000657,Rio de Janeiro Mexican Place 657,Local,Mexican,11.187741,-94.137638,Rio de Janeiro,Brazil,1974,True,True,True,True,2,3.8,3554,Operational,9.79,3.98,0.58,49,45,1.14,2.11,0.031,False,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.7621999999999998,0.7163999999999999,0.10439999999999999,2.0089079999999995,0.2467079999999997,13.99999999999999,Moderate Surge (1.1x - 1.49x)
RES000658,New York Burger Place 658,Local,Burger,-46.934666,-138.005919,New York,USA,2001,True,True,False,False,1,3.2,2071,Operational,2.78,0.98,1.92,69,66,1.17,15.25,0.071,False,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,2.78,0.98,1.92,3.2525999999999997,0.4725999999999999,16.999999999999993,Moderate Surge (1.1x - 1.49x)
RES000660,Thai Chain 660,Chain,Thai,16.121162,110.037362,New York,USA,2006,True,False,True,False,3,4.7,1087,Operational,6.94,4.55,0.68,84,87,2.39,6.95,0.095,True,False,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,6.94,4.55,0.68,16.5866,9.6466,139.0,Critical Surge (>= 2.0x)
RES000663,Rio de Janeiro American Place 663,Local,American,71.882165,86.352923,Rio de Janeiro,Brazil,1976,True,True,True,True,2,2.4,4693,Operational,6.36,4.01,1.51,86,94,1.4,9.83,0.043,False,False,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.1448,0.7217999999999999,0.2718,1.60272,0.4579199999999999,39.99999999999999,Moderate Surge (1.1x - 1.49x)
RES000666,Mumbai Burger Place 666,Local,Burger,20.927316,-54.497795,Mumbai,India,2019,True,False,True,True,1,4.3,2628,Operational,0.31,0.58,1.78,53,49,2.0,14.47,0.064,False,False,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.00372,0.00696,0.02136,0.00744,0.00372,100.0,Critical Surge (>= 2.0x)
RES000667,Rio de Janeiro Pizza Place 667,Local,Pizza,63.009182,97.05811,Rio de Janeiro,Brazil,1979,True,False,True,False,3,2.1,883,Operational,3.6,0.99,0.51,15,13,1.58,24.17,0.065,False,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.648,0.1782,0.09179999999999999,1.02384,0.37584000000000006,58.00000000000001,High Surge (1.5x - 1.99x)
RES000668,London Japanese Place 668,Local,Japanese,6.371084,-66.511397,London,United Kingdom,1951,True,False,False,True,2,3.4,2005,Operational,6.08,3.57,0.5,50,56,2.22,2.14,0.05,False,True,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,7.7824,4.5696,0.64,17.276928,9.494528000000003,122.00000000000001,Critical Surge (>= 2.0x)
RES000672,Italian Chain 672,Chain,Italian,26.372973,135.592296,Los Angeles,USA,1966,True,False,False,False,4,4.0,1398,Operational,6.35,4.97,1.95,53,58,1.9,0.78,0.096,True,True,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,6.35,4.97,1.95,12.065,5.715,89.99999999999999,High Surge (1.5x - 1.99x)
RES000673,Chinese Chain 673,Chain,Chinese,-33.765361,78.576237,Rio de Janeiro,Brazil,2004,True,False,False,False,4,2.5,1193,Operational,9.72,0.05,1.07,71,79,1.88,22.64,0.028,False,False,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.7496,0.009,0.1926,3.2892479999999997,1.5396479999999997,87.99999999999999,High Surge (1.5x - 1.99x)
RES000674,Tokyo Thai Place 674,Local,Thai,-17.739841,176.965401,Tokyo,Japan,1951,True,False,False,True,4,2.3,1405,Operational,8.14,0.03,1.67,90,89,2.02,2.78,0.075,True,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.05291,0.000195,0.010854999999999998,0.10687819999999999,0.053968199999999994,102.0,Critical Surge (>= 2.0x)
RES000675,Los Angeles Japanese Place 675,Local,Japanese,-63.226652,6.040495,Los Angeles,USA,1959,True,False,False,False,3,4.8,3965,Operational,9.67,3.4,0.53,63,59,2.08,22.75,0.071,False,True,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,9.67,3.4,0.53,20.1136,10.443600000000002,108.0,Critical Surge (>= 2.0x)
RES000676,French Chain 676,Chain,French,-54.738241,91.340572,Los Angeles,USA,1963,True,False,True,False,4,2.3,517,Operational,7.94,0.44,0.85,27,37,2.24,17.4,0.01,False,True,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,7.94,0.44,0.85,17.785600000000002,9.845600000000001,124.00000000000003,Critical Surge (>= 2.0x)
RES000677,Burger Chain 677,Chain,Burger,43.090751,38.032951,Mumbai,India,2021,True,False,False,False,4,2.6,3988,Operational,8.63,2.71,1.2,27,23,1.84,7.56,0.049,True,False,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.10356000000000001,0.03252,0.0144,0.19055040000000004,0.08699040000000002,84.00000000000001,High Surge (1.5x - 1.99x)
RES000678,Mediterranean Chain 678,Chain,Mediterranean,-65.930906,87.298002,Mumbai,India,1993,True,False,False,False,2,4.9,1390,Operational,4.98,1.51,0.69,38,41,1.2,0.52,0.089,True,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.05976000000000001,0.01812,0.00828,0.07171200000000001,0.011952000000000004,19.999999999999996,Moderate Surge (1.1x - 1.49x)
RES000679,Delhi French Place 679,Local,French,74.363363,-123.20707,Delhi,India,1953,True,True,True,False,2,4.9,2651,Operational,9.31,0.78,1.43,84,86,1.48,14.57,0.097,True,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.11172000000000001,0.00936,0.017159999999999998,0.1653456,0.053625599999999995,48.0,Moderate Surge (1.1x - 1.49x)
RES000680,Tokyo Thai Place 680,Local,Thai,38.422378,4.89385,Tokyo,Japan,1987,True,False,True,False,4,4.5,4998,Operational,8.04,1.28,1.08,53,55,1.19,10.93,0.044,True,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.052259999999999994,0.00832,0.00702,0.06218939999999999,0.009929399999999998,18.999999999999993,Moderate Surge (1.1x - 1.49x)
RES000682,Osaka Mexican Place 682,Local,Mexican,42.969429,75.89813,Osaka,Japan,1958,True,False,False,True,2,3.2,2971,Operational,7.8,3.28,1.38,58,65,2.06,8.74,0.093,False,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.050699999999999995,0.02132,0.008969999999999999,0.104442,0.053742,106.0,Critical Surge (>= 2.0x)
RES000683,Brazilian Chain 683,Chain,Brazilian,5.640257,41.622484,London,United Kingdom,2015,True,False,True,False,4,2.1,3562,Operational,7.14,0.49,1.04,19,27,1.25,24.39,0.033,True,False,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,9.1392,0.6272,1.3312000000000002,11.424000000000001,2.2848000000000006,25.0,Moderate Surge (1.1x - 1.49x)
RES000684,Manchester French Place 684,Local,French,-25.054047,110.320847,Manchester,United Kingdom,1965,True,False,False,True,2,3.7,903,Operational,3.0,2.74,1.86,89,98,1.23,13.51,0.071,True,True,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,3.84,3.5072000000000005,2.3808000000000002,4.723199999999999,0.8831999999999995,23.0,Moderate Surge (1.1x - 1.49x)
RES000685,Osaka Japanese Place 685,Local,Japanese,-65.502752,136.917425,Osaka,Japan,1952,True,True,True,True,2,3.7,4680,Operational,8.12,1.72,1.78,78,82,2.0,9.84,0.05,False,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.052779999999999994,0.011179999999999999,0.01157,0.10555999999999999,0.052779999999999994,100.0,Critical Surge (>= 2.0x)
RES000686,Manchester Mexican Place 686,Local,Mexican,72.942678,-136.661974,Manchester,United Kingdom,2005,True,True,True,False,1,4.2,3331,Operational,3.78,4.57,1.13,35,42,1.68,2.03,0.004,True,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,4.8384,5.849600000000001,1.4464,8.128512,3.2901120000000006,68.0,High Surge (1.5x - 1.99x)
RES000687,Mumbai Burger Place 687,Local,Burger,-0.182174,62.052876,Mumbai,India,2005,True,False,False,False,3,2.4,3038,Operational,9.75,3.63,1.86,20,21,1.97,10.96,0.062,True,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.117,0.04356,0.022320000000000003,0.23049,0.11349,97.0,High Surge (1.5x - 1.99x)
RES000691,Los Angeles Mediterranean Place 691,Local,Mediterranean,59.340317,177.865976,Los Angeles,USA,1988,True,False,True,False,4,3.0,3645,Operational,9.12,4.87,0.14,80,84,1.8,4.36,0.024,False,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,9.12,4.87,0.14,16.416,7.296000000000001,80.0,High Surge (1.5x - 1.99x)
RES000694,American Chain 694,Chain,American,-15.26254,-112.765481,Manchester,United Kingdom,1952,True,True,False,False,1,3.5,111,Operational,5.43,4.25,1.62,41,48,1.23,12.4,0.05,False,True,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,6.9504,5.44,2.0736000000000003,8.548992,1.598592,23.0,Moderate Surge (1.1x - 1.49x)
RES000696,Mumbai Mexican Place 696,Local,Mexican,-42.509108,6.395083,Mumbai,India,1975,True,False,True,True,4,2.5,198,Operational,2.94,3.4,1.61,88,88,1.27,15.69,0.057,True,True,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.03528,0.0408,0.01932,0.0448056,0.009525600000000002,27.0,Moderate Surge (1.1x - 1.49x)
RES000698,Osaka French Place 698,Local,French,-38.101175,80.180228,Osaka,Japan,1986,True,False,False,True,2,4.1,3515,Operational,0.05,2.29,0.98,19,15,1.07,8.75,0.075,False,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.000325,0.014884999999999999,0.00637,0.00034775,2.2750000000000038e-05,7.000000000000006,Baseline (< 1.1x)
RES000699,Tokyo American Place 699,Local,American,-43.493802,17.510426,Tokyo,Japan,2015,True,False,False,False,2,2.0,1692,Operational,1.25,3.83,1.33,42,39,1.93,2.69,0.059,False,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.008125,0.024895,0.008645,0.01568125,0.0075562500000000005,93.0,High Surge (1.5x - 1.99x)
RES000700,Mumbai American Place 700,Local,American,4.613447,70.754213,Mumbai,India,2008,True,False,True,True,4,3.0,140,Operational,4.06,3.3,1.84,48,53,2.05,14.02,0.03,False,True,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.04872,0.039599999999999996,0.022080000000000002,0.09987599999999999,0.05115599999999999,104.99999999999999,Critical Surge (>= 2.0x)
RES000701,Los Angeles Pizza Place 701,Local,Pizza,36.320844,94.954764,Los Angeles,USA,1963,True,False,False,False,2,3.2,400,Operational,6.73,4.88,0.86,27,25,2.18,20.19,0.044,True,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,6.73,4.88,0.86,14.671400000000002,7.941400000000002,118.00000000000001,Critical Surge (>= 2.0x)
RES000706,American Chain 706,Chain,American,-15.041744,-152.200693,Tokyo,Japan,2013,True,False,False,False,3,4.8,2321,Operational,8.01,3.3,1.34,40,39,2.45,24.27,0.041,True,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.05206499999999999,0.021449999999999997,0.00871,0.12755924999999999,0.07549424999999998,145.00000000000003,Critical Surge (>= 2.0x)
RES000707,Indian Chain 707,Chain,Indian,51.100127,-28.573718,London,United Kingdom,1963,True,True,False,False,1,2.8,540,Operational,9.93,3.0,1.21,76,74,1.84,0.88,0.098,False,True,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,12.7104,3.84,1.5488,23.387136,10.676736000000002,84.00000000000001,High Surge (1.5x - 1.99x)
RES000708,London Italian Place 708,Local,Italian,-5.541517,-1.600068,London,United Kingdom,1952,True,False,True,False,1,5.0,3139,Operational,3.86,4.9,0.88,48,50,2.17,11.23,0.024,False,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,4.9408,6.272,1.1264,10.721536,5.780736,117.0,Critical Surge (>= 2.0x)
RES000710,New York Pizza Place 710,Local,Pizza,40.469416,15.797718,New York,USA,1955,True,True,True,False,4,4.4,3547,Operational,7.74,2.49,0.47,43,51,1.5,15.24,0.065,False,False,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,7.74,2.49,0.47,11.61,3.869999999999999,50.0,High Surge (1.5x - 1.99x)
RES000711,Delhi Indian Place 711,Local,Indian,-75.107364,-110.280444,Delhi,India,1963,True,True,False,False,3,2.0,2290,Operational,9.69,2.35,1.24,28,25,1.19,23.98,0.068,True,True,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.11628,0.028200000000000003,0.01488,0.13837319999999997,0.02209319999999998,18.999999999999993,Moderate Surge (1.1x - 1.49x)
RES000712,Tokyo Mediterranean Place 712,Local,Mediterranean,49.653815,158.63246,Tokyo,Japan,1986,True,False,True,False,1,3.2,1565,Operational,1.33,4.87,1.83,65,68,1.14,24.58,0.02,True,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.008645,0.031655,0.011895,0.009855299999999999,0.0012102999999999992,13.99999999999999,Moderate Surge (1.1x - 1.49x)
RES000713,Mediterranean Chain 713,Chain,Mediterranean,26.595714,-82.233904,Manchester,United Kingdom,1993,True,False,True,True,3,3.9,2657,Operational,4.56,4.54,0.07,88,96,2.28,3.49,0.019,False,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,5.836799999999999,5.8112,0.08960000000000001,13.307903999999997,7.471103999999998,127.99999999999999,Critical Surge (>= 2.0x)
RES000714,Mumbai Italian Place 714,Local,Italian,-50.476144,-8.487044,Mumbai,India,2019,True,False,True,False,2,2.6,1085,Operational,3.62,1.35,1.46,67,77,2.47,5.03,0.06,False,True,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.04344,0.016200000000000003,0.01752,0.10729680000000001,0.06385680000000002,147.00000000000003,Critical Surge (>= 2.0x)
RES000715,New York American Place 715,Local,American,7.676019,-129.231769,New York,USA,1974,True,False,False,False,3,4.0,4492,Operational,4.04,2.2,0.81,36,44,1.25,14.88,0.04,False,False,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,4.04,2.2,0.81,5.05,1.0099999999999998,25.0,Moderate Surge (1.1x - 1.49x)
RES000716,Manchester Pizza Place 716,Local,Pizza,-15.815852,-109.942218,Manchester,United Kingdom,1989,True,False,False,True,1,4.7,141,Operational,1.86,4.75,0.86,20,28,2.2,11.38,0.054,True,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,2.3808000000000002,6.08,1.1008,5.237760000000001,2.8569600000000004,120.00000000000001,Critical Surge (>= 2.0x)
RES000718,Tokyo Pizza Place 718,Local,Pizza,-61.404088,-114.715599,Tokyo,Japan,1959,True,True,False,False,1,4.1,1847,Operational,5.82,0.13,0.06,35,34,2.31,1.46,0.002,True,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.03783,0.0008449999999999999,0.00039,0.0873873,0.0495573,131.0,Critical Surge (>= 2.0x)
RES000722,Sao Paulo Italian Place 722,Local,Italian,-29.437183,-22.785265,Sao Paulo,Brazil,1965,True,False,False,True,4,2.5,1975,Operational,3.93,1.63,0.99,37,33,2.12,6.05,0.084,True,True,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.7074,0.2934,0.1782,1.4996880000000001,0.7922880000000001,112.00000000000001,Critical Surge (>= 2.0x)
RES000723,London Burger Place 723,Local,Burger,-29.171591,-91.81733,London,United Kingdom,1979,True,True,True,True,1,4.0,1161,Operational,5.36,1.39,1.62,67,67,1.15,20.79,0.055,False,False,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,6.8608,1.7792,2.0736000000000003,7.88992,1.0291199999999998,14.999999999999991,Moderate Surge (1.1x - 1.49x)
RES000724,Sao Paulo Pizza Place 724,Local,Pizza,-3.985151,-88.925474,Sao Paulo,Brazil,2002,True,False,True,True,1,4.6,1465,Operational,9.85,3.86,0.15,52,53,2.38,14.6,0.02,False,False,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.773,0.6948,0.027,4.21974,2.44674,138.0,Critical Surge (>= 2.0x)
RES000725,Manchester Mediterranean Place 725,Local,Mediterranean,-32.063697,-72.676599,Manchester,United Kingdom,1982,True,False,True,True,2,2.3,3932,Operational,1.78,3.01,0.34,40,35,1.51,18.22,0.04,True,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,2.2784,3.8528,0.43520000000000003,3.440384,1.161984,51.0,High Surge (1.5x - 1.99x)
RES000726,Pizza Chain 726,Chain,Pizza,30.064526,27.195217,Los Angeles,USA,1988,True,True,False,True,3,3.0,2239,Operational,6.31,0.2,1.45,51,47,1.86,12.59,0.007,True,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,6.31,0.2,1.45,11.7366,5.4266,86.00000000000001,High Surge (1.5x - 1.99x)
RES000729,Rio de Janeiro Italian Place 729,Local,Italian,21.516839,87.765539,Rio de Janeiro,Brazil,2016,True,True,False,True,2,3.0,4595,Operational,1.83,1.82,0.32,25,32,1.38,13.72,0.031,False,False,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.3294,0.3276,0.0576,0.454572,0.12517199999999995,37.999999999999986,Moderate Surge (1.1x - 1.49x)
RES000731,Osaka Burger Place 731,Local,Burger,-30.198234,-73.963028,Osaka,Japan,2005,True,True,True,False,2,3.2,4514,Operational,6.19,2.33,1.94,78,86,2.45,17.55,0.069,True,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.040235,0.015145,0.01261,0.09857575,0.058340750000000004,145.00000000000003,Critical Surge (>= 2.0x)
