Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Estimated_value_score,Avg_Current_Price,Avg_Previous_Price,Avg_Price_Change,Price_Change_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Delivery_fee_USD,Service_fee_USD,Packaging_fee_USD,Minimum_order_USD,Avg_Current_Price_USD,Avg_Previous_Price_USD,Delivery_Platform,Total_Platform_Fees_USD,Fee_Overhead_Pct,Menu_Markup_Pct,Total_Consumer_Markup_Pct
RES001614,Tokyo Brazilian Place 1614,Local,Brazilian,18.798877,109.277779,Tokyo,Japan,1991,True,False,False,True,4,2.5,1223,Operational,3.71,3.48,0.68,22.0,22.0,1.34,0.23,0.029,True,1.7,131.525,112.38499999999999,19.14,17.334107418908214,85,45000,JPY,Asia,0.0065,0.024114999999999998,0.022619999999999998,0.00442,0.001495,0.8549125,0.7305024999999999,Uber Eats JP,0.051155,5.98364629871911,17.334107418908214,23.317753717627326
RES001615,Sao Paulo Chinese Place 1615,Local,Chinese,60.954606,-80.687644,Sao Paulo,Brazil,1960,False,False,True,False,4,2.2,1503,Operational,,,,,,,,,,5.3,77.46666666666665,68.17999999999999,9.286666666666667,13.812051723253898,50,12000,BRL,South America,0.18,,,,,13.943999999999997,12.272399999999998,Rappi,0.0,0.0,13.812051723253898,13.812051723253898
RES001616,Mumbai French Place 1616,Local,French,-38.809433,99.534337,Mumbai,India,1975,False,True,True,False,4,4.6,4153,Operational,,,,,,,,,,3.6,61.83,53.09,8.74,16.462610351052735,40,15000,INR,Asia,0.012,,,,,0.74196,0.6370800000000001,Swiggy,0.0,0.0,16.462610351052735,16.462610351052735
RES001617,London Burger Place 1617,Local,Burger,44.689227,161.709581,London,United Kingdom,1994,True,True,True,False,4,4.7,3008,Closed Temporarily,1.57,1.64,0.47,70.0,66.0,1.52,4.12,0.023,False,3.5,85.70666666666666,72.10666666666667,13.6,19.065657547517002,90,50000,GBP,Europe,1.28,2.0096000000000003,2.0991999999999997,0.6016,5.2736,109.70453333333333,92.29653333333334,Uber Eats UK,4.710400000000001,4.293714957749711,19.065657547517002,23.359372505266712
RES001618,Rio de Janeiro American Place 1618,Local,American,55.95242,-159.380398,Rio de Janeiro,Brazil,1992,True,False,True,False,1,3.7,353,Operational,5.75,4.98,1.47,85.0,85.0,1.56,24.52,0.06,False,2.2,15.552000000000001,13.14,2.412,17.06561608718074,55,11000,BRL,South America,0.18,1.035,0.8964000000000001,0.2646,4.4136,2.79936,2.3652,iFood,2.196,78.44647403461003,17.06561608718074,95.51209012179078
RES001619,Rio de Janeiro Brazilian Place 1619,Local,Brazilian,51.826284,176.55254,Rio de Janeiro,Brazil,1951,True,True,True,False,3,4.5,878,Operational,6.03,3.05,0.59,37.0,32.0,1.18,18.49,0.061,False,6.5,72.545,64.19999999999999,8.345,14.598388913654272,55,11000,BRL,South America,0.18,1.0854,0.5489999999999999,0.10619999999999999,3.3281999999999994,13.0581,11.555999999999997,Rappi,1.7406,13.329656433198059,14.598388913654272,27.92804534685233
RES001620,Los Angeles Brazilian Place 1620,Local,Brazilian,80.959778,-164.813234,Los Angeles,USA,1969,True,False,True,True,2,3.3,3937,Operational,6.76,0.12,0.39,50.0,57.0,2.0,20.03,0.093,False,8.5,29.723333333333333,25.846666666666668,3.876666666666667,15.053901101645529,95,75000,USD,North America,1.0,6.76,0.12,0.39,20.03,29.723333333333333,25.846666666666668,Uber Eats,7.27,24.458897909872224,15.053901101645529,39.51279901151776
RES001621,New York Japanese Place 1621,Local,Japanese,-14.873044,-123.492446,New York,USA,1993,True,False,True,True,4,2.6,843,Operational,6.28,0.65,1.87,74.0,71.0,1.16,24.78,0.096,False,5.7,89.72,76.6,13.12,18.402627186015824,100,85000,USD,North America,1.0,6.28,0.65,1.87,24.78,89.72,76.6,DoorDash,8.8,9.808292356126925,18.402627186015824,28.210919542142747
RES001622,Sao Paulo Pizza Place 1622,Local,Pizza,-89.292442,6.447949,Sao Paulo,Brazil,2023,True,False,False,False,4,3.9,964,Operational,7.53,0.81,1.32,15.0,19.0,1.53,1.45,0.097,True,3.5,91.11500000000001,73.83500000000001,17.28,23.42331065951721,50,12000,BRL,South America,0.18,1.3554,0.1458,0.2376,0.261,16.4007,13.2903,iFood,1.7388,10.601985854141233,23.42331065951721,34.025296513658446
RES001623,Italian Chain 1623,Chain,Italian,-0.977353,157.506525,Sao Paulo,Brazil,2019,False,False,True,False,2,2.7,4968,Operational,,,,,,,,,,1.9,42.6,35.845,6.755000000000001,17.017117311265924,50,12000,BRL,South America,0.18,,,,,7.668,6.4521,Rappi,0.0,0.0,17.017117311265924,17.017117311265924
RES001624,London Chinese Place 1624,Local,Chinese,-72.348847,-178.832569,London,United Kingdom,1967,True,True,True,False,2,3.5,2363,Operational,8.55,0.92,0.13,57.0,65.0,1.05,18.15,0.032,True,0.4,35.42,29.79,5.63,18.898958747936934,90,50000,GBP,Europe,1.28,10.944,1.1776,0.16640000000000002,23.232,45.3376,38.1312,Deliveroo,12.288,27.103330853346215,18.898958747936934,46.00228960128315
RES001625,Mumbai Thai Place 1625,Local,Thai,29.118984,125.483087,Mumbai,India,2008,False,False,True,False,4,5.0,3866,Operational,,,,,,,,,,9.2,109.92999999999999,93.305,16.625,18.82541241799688,40,15000,INR,Asia,0.012,,,,,1.3191599999999999,1.11966,Zomato,0.0,0.0,18.82541241799688,18.82541241799688
RES001626,Japanese Chain 1626,Chain,Japanese,7.194737,-151.208274,Sao Paulo,Brazil,1969,True,True,False,False,2,4.2,1730,Operational,5.19,0.39,0.14,45.0,55.0,2.02,5.01,0.003,False,7.4,54.205,44.38,9.825,22.181890289989692,50,12000,BRL,South America,0.18,0.9342,0.0702,0.0252,0.9017999999999999,9.7569,7.9884,iFood,1.0295999999999998,10.55253097269307,22.181890289989692,32.73442126268276
RES001627,Los Angeles Chinese Place 1627,Local,Chinese,20.67992,-116.049069,Los Angeles,USA,2007,True,False,False,True,4,2.5,1628,Operational,4.07,0.95,1.1,23.0,18.0,1.78,20.52,0.051,True,3.0,65.218,56.504,8.714,14.309198111899416,95,75000,USD,North America,1.0,4.07,0.95,1.1,20.52,65.218,56.504,DoorDash,6.120000000000001,9.383912272932132,14.309198111899416,23.69311038483155
RES001628,Mumbai American Place 1628,Local,American,-45.075793,-100.156016,Mumbai,India,1992,True,True,False,False,1,3.2,1467,Operational,3.81,0.24,0.43,69.0,64.0,1.51,14.43,0.05,False,2.3,26.246666666666666,22.051666666666666,4.194999999999999,18.02492632801877,40,15000,INR,Asia,0.012,0.045720000000000004,0.0028799999999999997,0.00516,0.17316,0.31496,0.26462,Swiggy,0.05376,17.068779944183568,18.02492632801877,35.09370627220234
RES001629,Tokyo Japanese Place 1629,Local,Japanese,10.9945,-162.779574,Tokyo,Japan,1986,True,False,False,False,3,4.5,304,Operational,2.29,2.25,1.27,55.0,62.0,2.4,10.99,0.095,False,5.5,67.476,60.9,6.575999999999999,10.663941401794423,85,45000,JPY,Asia,0.0065,0.014884999999999999,0.014624999999999999,0.008255,0.071435,0.438594,0.39585,Demae-can,0.037765,8.610449275527538,10.663941401794423,19.27439067732196
RES001630,Delhi American Place 1630,Local,American,-22.495794,-93.155382,Delhi,India,2002,False,True,True,True,1,3.5,2210,Operational,,,,,,,,,,5.6,36.28,33.09,3.19,9.640374444231657,38,14000,INR,Asia,0.012,,,,,0.43536,0.39708000000000004,Swiggy,0.0,0.0,9.640374444231657,9.640374444231657
RES001631,Delhi Mediterranean Place 1631,Local,Mediterranean,-2.123646,-116.288075,Delhi,India,1988,False,True,False,False,4,2.0,4655,Operational,,,,,,,,,,3.9,77.82,70.06,7.76,11.076220224433055,38,14000,INR,Asia,0.012,,,,,0.9338399999999999,0.84072,Zomato,0.0,0.0,11.076220224433055,11.076220224433055
RES001632,American Chain 1632,Chain,American,-38.240879,-178.941846,Delhi,India,1975,True,False,False,True,1,2.7,2817,Operational,9.87,4.39,0.53,31.0,31.0,1.58,24.08,0.078,False,1.9,23.94,21.96,1.98,9.189767634002438,38,14000,INR,Asia,0.012,0.11843999999999999,0.05268,0.00636,0.28896,0.28728000000000004,0.26352000000000003,Swiggy,0.17748,61.77923357270407,9.189767634002438,70.96900120670651
RES001633,London Mexican Place 1633,Local,Mexican,45.658087,-48.304318,London,United Kingdom,1996,True,True,True,True,2,2.1,1581,Operational,5.46,4.53,1.35,31.0,38.0,1.53,20.37,0.032,False,6.3,40.599999999999994,35.230000000000004,5.37,14.993437163504424,90,50000,GBP,Europe,1.28,6.9888,5.7984,1.7280000000000002,26.073600000000003,51.967999999999996,45.09440000000001,Uber Eats UK,14.5152,27.93103394529261,14.993437163504424,42.924471108797036
RES001634,Los Angeles Thai Place 1634,Local,Thai,-26.153102,-170.200838,Los Angeles,USA,1950,False,False,True,True,4,2.4,2731,Operational,,,,,,,,,,8.7,134.25666666666666,116.38666666666666,17.87,14.835791104459625,95,75000,USD,North America,1.0,,,,,134.25666666666666,116.38666666666666,Uber Eats,0.0,0.0,14.835791104459625,14.835791104459625
RES001635,Manchester Thai Place 1635,Local,Thai,-82.691941,142.493579,Manchester,United Kingdom,2015,False,True,True,True,4,3.1,222,Operational,,,,,,,,,,6.4,80.0825,71.3175,8.764999999999999,15.09004784870476,75,35000,GBP,Europe,1.28,,,,,102.5056,91.2864,Uber Eats UK,0.0,0.0,15.09004784870476,15.09004784870476
RES001636,Osaka Mexican Place 1636,Local,Mexican,-17.929735,169.457289,Osaka,Japan,1979,True,True,False,False,3,2.4,3818,Operational,7.09,3.74,1.32,22.0,28.0,1.36,8.74,0.066,True,3.4,60.665,50.972500000000004,9.692499999999999,18.375667940735298,80,40000,JPY,Asia,0.0065,0.046084999999999994,0.024310000000000002,0.00858,0.05681,0.39432249999999996,0.33132125,Uber Eats JP,0.078975,20.02797195703528,18.375667940735298,38.403639897770574
RES001637,Delhi Italian Place 1637,Local,Italian,-24.773162,-80.109318,Delhi,India,1987,True,False,False,True,1,4.6,4708,Operational,6.82,4.06,1.29,80.0,88.0,1.57,8.48,0.077,False,6.2,,,,,38,14000,INR,Asia,0.012,0.08184000000000001,0.04872,0.01548,0.10176,,,Zomato,0.14604,,,
RES001638,Osaka French Place 1638,Local,French,77.901577,-35.205766,Osaka,Japan,1989,True,False,True,False,2,3.5,4037,Operational,9.14,0.34,1.96,18.0,20.0,1.84,11.38,0.028,False,0.7,33.398,29.696000000000005,3.7019999999999995,12.706649788300966,80,40000,JPY,Asia,0.0065,0.05941,0.00221,0.01274,0.07397000000000001,0.217087,0.19302400000000003,Uber Eats JP,0.07436,34.25339033018868,12.706649788300966,46.960040118489644
RES001639,Manchester Indian Place 1639,Local,Indian,-33.023143,72.298268,Manchester,United Kingdom,1981,False,True,True,True,4,5.0,2520,Operational,,,,,,,,,,9.9,74.5525,64.7525,9.8,13.437357886579141,75,35000,GBP,Europe,1.28,,,,,95.4272,82.8832,Uber Eats UK,0.0,0.0,13.437357886579141,13.437357886579141
RES001640,Burger Chain 1640,Chain,Burger,-4.298152,139.150155,Rio de Janeiro,Brazil,1997,True,False,False,True,2,4.9,1882,Operational,6.49,3.52,0.52,62.0,61.0,1.99,11.06,0.013,False,2.3,33.605000000000004,27.9675,5.6375,18.378264511408897,55,11000,BRL,South America,0.18,1.1682,0.6335999999999999,0.0936,1.9908000000000001,6.048900000000001,5.03415,iFood,1.8953999999999998,31.334617643767015,18.378264511408897,49.71288215517591
RES001641,Rio de Janeiro Italian Place 1641,Local,Italian,49.372339,50.997414,Rio de Janeiro,Brazil,1964,True,False,False,True,3,3.1,324,Operational,5.08,4.88,0.54,57.0,66.0,2.17,7.52,0.023,False,9.5,68.17,60.57666666666666,7.593333333333334,14.237884831938318,55,11000,BRL,South America,0.18,0.9144,0.8784,0.09720000000000001,1.3536,12.2706,10.903799999999999,Rappi,1.89,15.402668540848163,14.237884831938318,29.64055337278648
RES001642,New York Italian Place 1642,Local,Italian,-88.166146,3.941743,New York,USA,1962,False,True,False,False,2,3.9,170,Closed Temporarily,,,,,,,,,,9.5,24.409999999999997,22.825000000000003,1.585,7.673935020514006,100,85000,USD,North America,1.0,,,,,24.409999999999997,22.825000000000003,Uber Eats,0.0,0.0,7.673935020514006,7.673935020514006
RES001643,Tokyo Brazilian Place 1643,Local,Brazilian,-13.583041,-1.902782,Tokyo,Japan,1986,False,False,True,True,3,4.2,3582,Operational,,,,,,,,,,2.9,53.97666666666667,47.57666666666666,6.3999999999999995,13.523420921470864,85,45000,JPY,Asia,0.0065,,,,,0.3508483333333333,0.3092483333333333,Demae-can,0.0,0.0,13.523420921470864,13.523420921470864
RES001644,Chinese Chain 1644,Chain,Chinese,-22.213233,44.534709,Manchester,United Kingdom,1997,False,False,True,True,2,2.8,1172,Operational,,,,,,,,,,7.4,25.455,22.825,2.63,12.1069204655239,75,35000,GBP,Europe,1.28,,,,,32.5824,29.216,Deliveroo,0.0,0.0,12.1069204655239,12.1069204655239
RES001645,French Chain 1645,Chain,French,-40.946004,128.163117,Los Angeles,USA,1961,False,False,True,False,3,3.8,1788,Operational,,,,,,,,,,8.5,89.74666666666667,79.48333333333333,10.263333333333334,12.317429064639764,95,75000,USD,North America,1.0,,,,,89.74666666666667,79.48333333333333,DoorDash,0.0,0.0,12.317429064639764,12.317429064639764
RES001646,Manchester American Place 1646,Local,American,-58.489448,167.679842,Manchester,United Kingdom,1998,True,True,False,True,3,3.0,2749,Operational,2.82,2.43,0.82,66.0,71.0,1.22,3.75,0.081,False,4.5,74.39999999999999,67.58999999999999,6.81,12.431825633720885,75,35000,GBP,Europe,1.28,3.6096,3.1104000000000003,1.0495999999999999,4.8,95.23199999999999,86.5152,Deliveroo,7.7696000000000005,8.158602064866832,12.431825633720885,20.590427698587717
RES001647,Delhi Thai Place 1647,Local,Thai,-16.931371,113.846714,Delhi,India,1977,True,False,True,False,4,2.3,2507,Operational,0.94,0.42,0.28,43.0,46.0,1.34,7.94,0.081,True,6.6,89.595,78.15,11.445,15.281852351896719,38,14000,INR,Asia,0.012,0.01128,0.00504,0.0033600000000000006,0.09528,1.07514,0.9378000000000001,Zomato,0.019680000000000003,1.830457586493307,15.281852351896719,17.112309938390027
RES001648,Osaka Indian Place 1648,Local,Indian,-42.927338,176.90232,Osaka,Japan,2003,False,False,True,False,2,3.3,2048,Operational,,,,,,,,,,2.8,57.5775,50.14125,7.436249999999999,15.712724897972642,80,40000,JPY,Asia,0.0065,,,,,0.37425375,0.325918125,Uber Eats JP,0.0,0.0,15.712724897972642,15.712724897972642
RES001649,American Chain 1649,Chain,American,78.97722,-26.163648,Sao Paulo,Brazil,1971,False,True,True,True,2,2.2,1197,Operational,,,,,,,,,,0.1,39.268,33.944,5.324,16.6734597813725,50,12000,BRL,South America,0.18,,,,,7.06824,6.109920000000001,Rappi,0.0,0.0,16.6734597813725,16.6734597813725
RES001650,Manchester Italian Place 1650,Local,Italian,-55.720661,-119.653151,Manchester,United Kingdom,1975,True,True,False,False,1,2.6,446,Operational,6.35,0.82,0.19,80.0,79.0,1.7,17.25,0.039,False,9.0,23.672857142857143,20.645714285714288,3.0271428571428567,15.11913597452818,75,35000,GBP,Europe,1.28,8.128,1.0495999999999999,0.2432,22.080000000000002,30.301257142857143,26.42651428571429,Deliveroo,9.4208,31.09045820996956,15.11913597452818,46.209594184497746
RES001651,Japanese Chain 1651,Chain,Japanese,11.021908,-98.527739,Rio de Janeiro,Brazil,1966,False,True,True,True,4,2.2,3192,Operational,,,,,,,,,,7.7,102.7125,94.69,8.0225,7.993616940369535,55,11000,BRL,South America,0.18,,,,,18.48825,17.0442,Rappi,0.0,0.0,7.993616940369535,7.993616940369535
RES001652,Chinese Chain 1652,Chain,Chinese,-86.316406,51.818427,Los Angeles,USA,1958,True,True,True,True,3,4.9,4691,Operational,2.22,0.03,0.09,61.0,62.0,2.48,0.96,0.062,True,4.7,20.46,17.145,3.3150000000000004,20.119637104107994,95,75000,USD,North America,1.0,2.22,0.03,0.09,0.96,20.46,17.145,Uber Eats,2.34,11.436949587636871,20.119637104107994,31.556586691744865
RES001653,Japanese Chain 1653,Chain,Japanese,-16.482171,-66.638754,Tokyo,Japan,2013,True,True,True,False,2,4.2,2406,Closed Temporarily,4.34,4.29,1.02,34.0,31.0,2.03,2.25,0.016,True,8.9,56.55,51.124,5.426,11.12564486509588,85,45000,JPY,Asia,0.0065,0.02821,0.027885,0.00663,0.014624999999999999,0.367575,0.332306,Demae-can,0.062725,17.064498226217165,11.12564486509588,28.190143091313047
RES001654,Italian Chain 1654,Chain,Italian,-22.29918,84.794099,Mumbai,India,1954,True,True,True,False,2,3.8,1479,Operational,3.13,3.05,0.62,40.0,49.0,1.68,11.87,0.089,False,8.4,49.8825,45.455,4.4275,9.825705198616767,40,15000,INR,Asia,0.012,0.037559999999999996,0.0366,0.00744,0.14243999999999998,0.5985900000000001,0.54546,Swiggy,0.0816,13.632012509376185,9.825705198616767,23.457717707992952
RES001655,Brazilian Chain 1655,Chain,Brazilian,-32.611032,-107.915276,Tokyo,Japan,1987,False,False,True,True,3,4.7,1182,Operational,,,,,,,,,,1.1,61.765,53.1575,8.6075,14.749258735783199,85,45000,JPY,Asia,0.0065,,,,,0.4014725,0.34552374999999996,Demae-can,0.0,0.0,14.749258735783199,14.749258735783199
RES001656,Tokyo Chinese Place 1656,Local,Chinese,59.892211,-168.549024,Tokyo,Japan,1955,True,False,False,False,4,3.9,4161,Operational,0.71,3.05,0.75,50.0,53.0,1.8,11.44,0.083,True,0.0,101.58999999999999,94.725,6.865,7.093324967125817,85,45000,JPY,Asia,0.0065,0.004614999999999999,0.019825,0.004875,0.07436,0.6603349999999999,0.6157124999999999,Uber Eats JP,0.029314999999999997,4.439406605122241,7.093324967125817,11.532731572248057
RES001657,Pizza Chain 1657,Chain,Pizza,-41.828456,-5.129942,Los Angeles,USA,1983,True,False,False,True,3,4.3,1135,Operational,9.11,3.54,0.53,55.0,60.0,2.38,8.0,0.089,True,9.2,69.395,57.76166666666666,11.633333333333333,18.559160930137327,95,75000,USD,North America,1.0,9.11,3.54,0.53,8.0,69.395,57.76166666666666,DoorDash,13.179999999999998,18.992722544956802,18.559160930137327,37.55188347509413
RES001658,Mediterranean Chain 1658,Chain,Mediterranean,-34.644257,78.204138,Los Angeles,USA,1998,False,True,True,False,1,2.7,2356,Closed Temporarily,,,,,,,,,,9.1,23.23,20.416666666666668,2.813333333333333,16.884639752105066,95,75000,USD,North America,1.0,,,,,23.23,20.416666666666668,Uber Eats,0.0,0.0,16.884639752105066,16.884639752105066
RES001659,Manchester Burger Place 1659,Local,Burger,86.623141,74.705343,Manchester,United Kingdom,2015,True,False,False,True,4,2.7,2923,Operational,0.98,0.16,1.33,19.0,28.0,1.17,14.92,0.075,True,3.9,93.47666666666667,80.89666666666666,12.58,14.985346228090052,75,35000,GBP,Europe,1.28,1.2544,0.2048,1.7024000000000001,19.0976,119.65013333333334,103.54773333333333,Uber Eats UK,3.1616,2.642370622996626,14.985346228090052,17.627716851086678
RES001660,Rio de Janeiro Brazilian Place 1660,Local,Brazilian,37.744538,125.449815,Rio de Janeiro,Brazil,2013,False,True,False,False,1,2.5,1475,Operational,,,,,,,,,,4.8,28.076666666666668,25.676666666666666,2.4,8.490048023797199,55,11000,BRL,South America,0.18,,,,,5.0538,4.6217999999999995,iFood,0.0,0.0,8.490048023797199,8.490048023797199
RES001661,London Burger Place 1661,Local,Burger,-80.564843,77.429556,London,United Kingdom,1950,True,False,False,True,3,2.6,3013,Operational,4.89,0.11,0.01,72.0,80.0,1.1,0.79,0.074,True,9.2,,,,,90,50000,GBP,Europe,1.28,6.2592,0.1408,0.0128,1.0112,,,Uber Eats UK,6.4128,,,
RES001662,French Chain 1662,Chain,French,53.673225,-10.122569,New York,USA,2018,True,True,True,True,3,3.5,3685,Operational,0.38,1.98,1.52,33.0,40.0,1.28,20.93,0.068,False,0.2,54.910000000000004,48.96,5.95,13.976878835517242,100,85000,USD,North America,1.0,0.38,1.98,1.52,20.93,54.910000000000004,48.96,Uber Eats,3.88,7.066108048331669,13.976878835517242,21.04298688384891
RES001663,Rio de Janeiro Burger Place 1663,Local,Burger,21.001362,48.639645,Rio de Janeiro,Brazil,1968,False,True,False,False,3,4.6,1468,Operational,,,,,,,,,,4.3,65.35499999999999,55.792500000000004,9.5625,17.950288340345548,55,11000,BRL,South America,0.18,,,,,11.763899999999998,10.04265,Rappi,0.0,0.0,17.950288340345548,17.950288340345548
RES001664,Burger Chain 1664,Chain,Burger,-62.60525,59.044319,Rio de Janeiro,Brazil,2017,True,False,False,False,1,4.7,3676,Operational,6.11,2.56,0.49,69.0,74.0,2.36,3.11,0.098,True,5.0,37.35,33.83,3.52,10.404965698936872,55,11000,BRL,South America,0.18,1.0998,0.4608,0.0882,0.5598,6.723,6.0893999999999995,iFood,1.6488,24.52476208169536,10.404965698936872,34.929727780632234
RES001665,Osaka French Place 1665,Local,French,17.855182,-10.775211,Osaka,Japan,2000,True,True,False,True,1,2.6,2902,Operational,1.23,4.36,1.99,36.0,39.0,1.49,22.01,0.032,True,2.3,21.57,19.02285714285714,2.5471428571428567,12.784572542911427,80,40000,JPY,Asia,0.0065,0.007995,0.02834,0.012934999999999999,0.143065,0.140205,0.12364857142857141,Demae-can,0.049269999999999994,35.14114945152133,12.784572542911427,47.925721994432756
RES001666,Manchester Japanese Place 1666,Local,Japanese,58.595282,-146.770691,Manchester,United Kingdom,2001,True,False,False,False,3,3.1,3538,Operational,8.01,1.14,0.32,53.0,63.0,1.25,16.93,0.032,False,4.1,,,,,75,35000,GBP,Europe,1.28,10.2528,1.4591999999999998,0.4096,21.6704,,,Deliveroo,12.121599999999999,,,
RES001667,Delhi Burger Place 1667,Local,Burger,-9.893807,-114.239639,Delhi,India,2007,False,True,False,False,4,3.6,1534,Operational,,,,,,,,,,9.6,108.79500000000002,98.485,10.31,13.67484471892046,38,14000,INR,Asia,0.012,,,,,1.3055400000000001,1.18182,Zomato,0.0,0.0,13.67484471892046,13.67484471892046
RES001668,Mediterranean Chain 1668,Chain,Mediterranean,-86.099582,92.688851,Rio de Janeiro,Brazil,1957,True,True,True,False,1,3.9,412,Operational,0.08,0.16,0.95,28.0,30.0,1.22,13.29,0.015,False,6.7,27.41,23.37,4.04,17.287119499909306,55,11000,BRL,South America,0.18,0.0144,0.0288,0.17099999999999999,2.3922,4.9338,4.2066,iFood,0.2142,4.341480331290216,17.287119499909306,21.628599831199523
