Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Popularity_score,Estimated_value_score,Average_menu_price,Delivery_fee,Average_delivery_time,Cancellation_rate,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,Is_Sponsored,Visibility_Index,Ad_Rating_Integrity,Estimated_Ad_ROI,Performance_Quadrant
RES001244,Osaka Brazilian Place 1244,Local,Brazilian,15.502354,-65.416175,Osaka,Japan,2006,False,True,False,False,1,2.4,3850,Operational,50.6,9.6,22.92,,,,False,False,80,40000,12067,JPY,Asia,False,73.76605039625954,1.3464442412531015,17.703852095102288,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001245,Osaka Thai Place 1245,Local,Thai,80.03282,100.924537,Osaka,Japan,1955,True,True,False,True,4,3.9,2481,Operational,74.1,1.4,87.97,9.29,77.0,0.072,True,False,80,40000,12067,JPY,Asia,False,82.93739658041613,2.02618875377662,8.086396166590573,"Market Leader (High Vis, High Rating)"
RES001246,Tokyo Mexican Place 1246,Local,Mexican,23.513715,-22.807502,Tokyo,Japan,2015,True,False,True,False,3,3.2,3271,Operational,28.8,9.8,72.49,9.99,72.0,0.09,True,False,85,45000,6349,JPY,Asia,True,61.909587351680315,2.0140584735637956,6.603689317512567,"Struggling Organic (Low Vis, Low Rating)"
RES001247,Tokyo Mediterranean Place 1247,Local,Mediterranean,70.004861,-171.588957,Tokyo,Japan,2013,True,True,True,False,4,4.4,568,Operational,91.6,0.6,91.03,1.72,76.0,0.058,False,False,85,45000,6349,JPY,Asia,False,83.04073966324552,2.19244296923882,9.134481362957008,"Market Leader (High Vis, High Rating)"
RES001248,Brazilian Chain 1248,Chain,Brazilian,-34.481237,-28.983159,London,United Kingdom,1982,True,True,False,True,1,4.9,739,Operational,22.4,4.5,11.93,5.57,80.0,0.092,False,True,90,50000,5700,GBP,Europe,True,49.98328763997647,3.243862292676588,24.49181094358847,"Hidden Gem (Low Vis, High Rating)"
RES001249,Sao Paulo French Place 1249,Local,French,63.553965,6.524164,Sao Paulo,Brazil,1977,False,True,True,True,1,4.2,457,Operational,7.9,3.4,23.02,,,,True,False,50,12000,8100,BRL,South America,False,39.91680968464391,3.3523485166612534,16.765060067550444,"Hidden Gem (Low Vis, High Rating)"
RES001250,Los Angeles Italian Place 1250,Local,Italian,-71.457656,17.637619,Los Angeles,USA,1992,True,True,False,True,1,3.4,2332,Operational,45.7,3.0,22.46,9.11,13.0,0.06,True,True,95,75000,2990,USD,North America,False,68.37396558400008,1.9474696466230512,23.247148298560028,"Struggling Organic (Low Vis, Low Rating)"
RES001251,Italian Chain 1251,Chain,Italian,-51.568912,50.027386,Los Angeles,USA,1962,True,True,True,True,3,4.4,4538,Closed Temporarily,93.6,9.9,67.73,1.11,32.0,0.008,False,True,95,75000,2990,USD,North America,True,96.23098101137504,2.1832330372730846,14.113877215001674,"Market Leader (High Vis, High Rating)"
RES001252,London Pizza Place 1252,Local,Pizza,48.912781,28.773889,London,United Kingdom,1975,True,False,False,True,1,2.3,4856,Operational,9.5,2.2,20.55,1.53,24.0,0.01,True,False,90,50000,5700,GBP,Europe,False,54.578486671419604,1.782897900367781,12.553051934426508,"Struggling Organic (Low Vis, Low Rating)"
RES001253,Los Angeles Indian Place 1253,Local,Indian,-49.798772,35.549203,Los Angeles,USA,1993,True,True,False,False,2,2.6,2144,Operational,45.6,0.3,55.93,2.45,63.0,0.056,False,False,95,75000,2990,USD,North America,True,67.83076632121839,1.4899074885167993,8.817999621758391,"Struggling Organic (Low Vis, Low Rating)"
RES001254,New York Mediterranean Place 1254,Local,Mediterranean,27.842646,129.258673,New York,USA,1989,True,True,True,True,1,3.5,1756,Operational,56.7,7.5,20.76,1.58,25.0,0.051,False,False,100,85000,10700,USD,North America,False,72.20944700344536,1.9187272801708042,25.273306451205876,"Market Leader (High Vis, High Rating)"
RES001255,French Chain 1255,Chain,French,-63.352449,30.081998,Tokyo,Japan,1956,False,False,True,True,4,4.4,2483,Operational,65.0,8.7,88.66,,,,False,False,85,45000,6349,JPY,Asia,False,78.39212500654727,2.3465899946335997,8.623133750720202,"Market Leader (High Vis, High Rating)"
RES001256,London Burger Place 1256,Local,Burger,-40.123849,177.101453,London,United Kingdom,2006,True,False,False,True,2,2.1,4275,Operational,14.5,5.8,44.69,9.13,56.0,0.025,False,False,90,50000,5700,GBP,Europe,False,56.33058782703888,1.5116982941320767,5.914711721839083,"Struggling Organic (Low Vis, Low Rating)"
RES001257,Tokyo American Place 1257,Local,American,86.656785,-40.748319,Tokyo,Japan,2001,True,False,False,True,4,5.0,2802,Operational,60.4,0.6,67.85,4.91,31.0,0.018,True,True,85,45000,6349,JPY,Asia,False,76.80138020752146,2.7062535133647527,9.600172525940183,"Market Leader (High Vis, High Rating)"
RES001258,Los Angeles Chinese Place 1258,Local,Chinese,60.902409,144.226662,Los Angeles,USA,1952,True,True,True,False,1,3.6,3028,Operational,49.1,1.9,12.1,4.95,29.0,0.034,False,True,95,75000,2990,USD,North America,False,71.60657969345486,2.032075773198184,25.778368689643752,"Market Leader (High Vis, High Rating)"
RES001259,Brazilian Chain 1259,Chain,Brazilian,45.825874,125.542932,Los Angeles,USA,2016,True,False,False,True,1,2.7,3649,Operational,34.7,5.8,21.03,5.94,66.0,0.033,True,True,95,75000,2990,USD,North America,False,65.50136674740409,1.636058711576354,17.685369021799108,"Struggling Organic (Low Vis, Low Rating)"
RES001260,Sao Paulo Thai Place 1260,Local,Thai,83.259642,156.679485,Sao Paulo,Brazil,2022,True,True,True,False,1,3.1,1172,Operational,51.0,5.4,20.63,8.07,41.0,0.087,False,False,50,12000,8100,BRL,South America,True,66.98757551998823,1.7363738280782746,20.76614841119635,"Struggling Organic (Low Vis, Low Rating)"
RES001261,Brazilian Chain 1261,Chain,Brazilian,31.985682,-50.161093,Rio de Janeiro,Brazil,1990,True,False,True,False,2,3.7,1431,Operational,49.0,7.6,40.25,4.98,93.0,0.03,True,True,55,11000,5622,BRL,South America,False,67.15875251541323,2.089389726343604,12.424369215351447,"Hidden Gem (Low Vis, High Rating)"
RES001262,London Mexican Place 1262,Local,Mexican,35.839265,-94.484745,London,United Kingdom,2019,True,False,False,False,2,5.0,2565,Operational,97.7,0.0,42.08,8.56,33.0,0.022,True,True,90,50000,5700,GBP,Europe,False,94.93278253208688,2.460368745249704,23.73319563302172,"Market Leader (High Vis, High Rating)"
RES001263,Mediterranean Chain 1263,Chain,Mediterranean,87.507764,-141.665721,Mumbai,India,1953,True,False,False,True,4,2.5,1215,Operational,39.6,1.5,83.6,8.78,63.0,0.001,True,False,40,15000,20633,INR,Asia,True,61.49892078225372,1.4745072357108744,3.8436825488908575,"Struggling Organic (Low Vis, Low Rating)"
RES001264,Tokyo Thai Place 1264,Local,Thai,49.586534,-120.689535,Tokyo,Japan,1985,False,True,True,False,2,4.9,4762,Operational,83.1,3.5,44.62,,,,False,True,85,45000,6349,JPY,Asia,False,91.26376118469167,2.4886364782861263,22.35962149024946,"Market Leader (High Vis, High Rating)"
RES001265,Mumbai Chinese Place 1265,Local,Chinese,-27.023283,-160.508972,Mumbai,India,1982,False,False,True,False,4,2.2,2525,Operational,66.3,6.6,91.44,,,,True,False,40,15000,20633,INR,Asia,False,79.14055218678669,1.1686434655401707,4.352730370273268,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001266,Manchester Burger Place 1266,Local,Burger,50.448541,114.105622,Manchester,United Kingdom,2022,True,False,False,True,1,4.6,4003,Operational,49.2,1.0,23.77,1.13,75.0,0.01,True,False,75,35000,4800,GBP,Europe,False,73.29476478008615,2.5954655876249175,33.71559179883963,"Market Leader (High Vis, High Rating)"
RES001267,Delhi Thai Place 1267,Local,Thai,13.568861,174.41239,Delhi,India,1976,True,True,False,False,3,2.1,2034,Operational,83.2,0.7,75.45,1.21,51.0,0.025,False,False,38,14000,11312,INR,Asia,True,86.32172966865389,1.0663059980509326,6.042521076805772,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001268,Sao Paulo Brazilian Place 1268,Local,Brazilian,-2.135832,-179.838311,Sao Paulo,Brazil,1975,False,True,True,True,4,4.9,42,Operational,80.8,6.4,90.62,,,,False,False,50,12000,8100,BRL,South America,True,62.47952621181504,2.502443906481885,7.653741960947343,"Hidden Gem (Low Vis, High Rating)"
RES001269,Pizza Chain 1269,Chain,Pizza,62.55957,-136.526262,Osaka,Japan,1969,True,False,False,True,3,2.6,2354,Operational,47.8,0.4,89.0,0.43,31.0,0.051,False,False,80,40000,12067,JPY,Asia,True,69.47906304304766,1.4756563482933311,6.021518797064131,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001270,Pizza Chain 1270,Chain,Pizza,17.023854,-62.979239,Rio de Janeiro,Brazil,1994,False,False,True,False,1,2.5,2202,Operational,99.2,9.4,22.59,,,,True,True,55,11000,5622,BRL,South America,False,94.78739003755541,1.2265588424632858,23.696847509388853,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001271,Rio de Janeiro Burger Place 1271,Local,Burger,-35.357643,-169.38669,Rio de Janeiro,Brazil,1950,True,True,True,False,2,3.0,1916,Operational,43.0,8.2,42.82,0.39,27.0,0.007,False,False,55,11000,5622,BRL,South America,False,65.87106865284275,1.739860803535209,9.880660297926413,"Struggling Organic (Low Vis, Low Rating)"
RES001272,Manchester Japanese Place 1272,Local,Japanese,-76.10156,74.748114,Manchester,United Kingdom,1978,False,True,False,True,3,4.0,3083,Operational,43.1,4.3,62.21,,,,False,False,75,35000,4800,GBP,Europe,True,68.71221602662524,2.318713526197036,9.161628803550032,"Hidden Gem (Low Vis, High Rating)"
RES001273,New York Indian Place 1273,Local,Indian,37.512714,-159.318343,New York,USA,1992,True,False,True,True,4,4.9,360,Operational,99.4,7.7,85.75,8.62,46.0,0.064,False,True,100,85000,10700,USD,North America,False,84.26972009988742,2.4031183782195544,10.32304071223621,"Market Leader (High Vis, High Rating)"
RES001274,Osaka Burger Place 1274,Local,Burger,-3.841057,47.033121,Osaka,Japan,2015,True,True,False,True,4,3.3,4089,Closed Temporarily,79.1,8.3,82.1,5.75,90.0,0.033,False,False,80,40000,12067,JPY,Asia,True,88.3695160283498,1.6924138335280912,7.290485072338859,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001275,Sao Paulo Pizza Place 1275,Local,Pizza,86.657339,-153.904095,Sao Paulo,Brazil,1956,True,True,False,True,4,3.7,1604,Operational,71.9,7.5,106.59,9.68,81.0,0.056,True,True,50,12000,8100,BRL,South America,False,79.27827478442293,1.9338478709801608,7.333240417559122,"Market Leader (High Vis, High Rating)"
RES001276,Los Angeles Japanese Place 1276,Local,Japanese,-10.86033,-132.020949,Los Angeles,USA,1971,True,True,True,True,3,4.2,3937,Operational,44.0,7.7,57.21,4.06,53.0,0.024,True,False,95,75000,2990,USD,North America,True,70.59719454409063,2.4243910924899623,9.883607236172688,"Market Leader (High Vis, High Rating)"
RES001277,Thai Chain 1277,Chain,Thai,-35.620133,127.92776,Los Angeles,USA,1986,True,False,False,True,4,3.8,2527,Operational,44.6,8.2,101.55,7.44,23.0,0.07,True,False,95,75000,2990,USD,North America,False,68.29519828178539,2.187437309246001,6.488043836769611,"Hidden Gem (Low Vis, High Rating)"
RES001278,Tokyo Japanese Place 1278,Local,Japanese,-58.68262,-107.618013,Tokyo,Japan,1951,True,True,True,False,4,2.4,4328,Operational,86.5,9.5,67.52,8.86,20.0,0.081,True,False,85,45000,6349,JPY,Asia,False,92.40290206127185,1.2093559931690556,5.544174123676311,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001279,Chinese Chain 1279,Chain,Chinese,-3.482444,-135.12597,Rio de Janeiro,Brazil,1995,False,False,True,False,3,3.7,2295,Operational,13.7,9.3,61.78,,,,False,True,55,11000,5622,BRL,South America,False,52.28011929640814,2.6914016741597933,6.447881379890337,"Hidden Gem (Low Vis, High Rating)"
RES001280,Osaka American Place 1280,Local,American,-7.481975,-122.18434,Osaka,Japan,1970,True,False,False,True,2,2.7,3228,Operational,48.0,0.6,30.81,3.81,72.0,0.05,False,True,80,40000,12067,JPY,Asia,False,71.43192904298115,1.5311087324551063,9.643310420802456,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001281,American Chain 1281,Chain,American,-38.148201,104.157856,Rio de Janeiro,Brazil,1959,False,False,True,True,3,3.2,1038,Operational,40.6,5.6,63.11,,,,True,True,55,11000,5622,BRL,South America,True,61.07546880427793,1.877768406240386,6.514716672456314,"Struggling Organic (Low Vis, Low Rating)"
RES001282,Manchester Chinese Place 1282,Local,Chinese,12.939557,12.912745,Manchester,United Kingdom,1972,True,False,False,True,4,2.5,3178,Operational,70.1,7.0,82.38,0.51,38.0,0.013,False,False,75,35000,4800,GBP,Europe,False,82.39031762189613,1.3132786810883474,5.149394851368508,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001283,Los Angeles Thai Place 1283,Local,Thai,48.588978,-13.577018,Los Angeles,USA,1994,False,True,True,False,3,2.4,357,Operational,35.6,2.4,63.05,,,,False,False,95,75000,2990,USD,North America,False,52.32073227130988,1.4466852691979903,4.18565858170479,"Struggling Organic (Low Vis, Low Rating)"
RES001284,London Mediterranean Place 1284,Local,Mediterranean,59.757817,-76.851504,London,United Kingdom,2015,True,False,False,True,4,2.1,4868,Closed Temporarily,27.8,2.5,79.58,2.48,47.0,0.098,False,True,90,50000,5700,GBP,Europe,True,63.742972405418804,1.3312272052486676,3.346506051284487,"Struggling Organic (Low Vis, Low Rating)"
RES001285,Indian Chain 1285,Chain,Indian,-0.643802,94.956449,Delhi,India,1994,True,False,True,True,3,4.8,182,Operational,47.3,2.2,65.6,6.0,65.0,0.088,True,True,38,14000,11312,INR,Asia,False,54.23145871627984,2.7301353021094124,8.677033394604774,"Hidden Gem (Low Vis, High Rating)"
RES001286,Japanese Chain 1286,Chain,Japanese,38.888676,15.666261,Mumbai,India,2003,True,True,False,True,4,3.3,3893,Operational,44.7,7.9,83.61,9.01,89.0,0.026,True,False,40,15000,20633,INR,Asia,False,70.88123496560934,1.8987480230721192,5.84770188466277,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001287,Burger Chain 1287,Chain,Burger,-4.065657,168.526955,Delhi,India,1956,True,False,True,True,3,4.5,4357,Operational,68.7,6.7,93.27,6.93,27.0,0.046,True,False,38,14000,11312,INR,Asia,True,83.54209637770302,2.3734493520390325,12.531314456655453,"Market Leader (High Vis, High Rating)"
RES001288,French Chain 1288,Chain,French,85.192796,-120.70357,Mumbai,India,1986,True,True,False,True,3,3.4,4060,Operational,85.1,0.8,63.73,7.99,39.0,0.08,True,False,40,15000,20633,INR,Asia,True,91.32774431952211,1.7187511305913696,10.350477689545839,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001289,Manchester Thai Place 1289,Local,Thai,43.865424,-97.533934,Manchester,United Kingdom,1999,False,False,True,True,2,3.3,252,Operational,80.2,2.1,44.51,,,,False,False,75,35000,4800,GBP,Europe,False,72.58288165970457,1.6878012305281638,11.976175473851253,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001290,Manchester Mediterranean Place 1290,Local,Mediterranean,67.935338,-97.408185,Manchester,United Kingdom,1969,True,False,True,False,2,2.3,2264,Operational,33.1,3.2,51.52,2.97,26.0,0.051,False,True,75,35000,4800,GBP,Europe,False,61.90031953110004,1.4071777209687486,7.118536746076503,"Struggling Organic (Low Vis, Low Rating)"
RES001291,London Mexican Place 1291,Local,Mexican,-62.183516,164.234525,London,United Kingdom,1967,True,False,True,False,2,3.0,3072,Operational,80.7,8.9,32.1,1.15,83.0,0.012,False,False,90,50000,5700,GBP,Europe,False,87.49124028627357,1.5324830571638064,13.123686042941035,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001292,Delhi Mexican Place 1292,Local,Mexican,-63.914681,54.251208,Delhi,India,2023,True,True,True,False,3,3.0,4905,Operational,18.9,8.0,72.77,2.42,84.0,0.09,True,False,38,14000,11312,INR,Asia,True,59.33741304871997,2.053531679079861,5.933741304871997,"Struggling Organic (Low Vis, Low Rating)"
RES001293,New York Chinese Place 1293,Local,Chinese,-4.787393,155.404988,New York,USA,2007,False,True,False,False,4,4.9,664,Operational,69.1,5.4,94.1,,,,False,True,100,85000,10700,USD,North America,False,72.70596456476049,2.5814248794037375,8.906480659183162,"Market Leader (High Vis, High Rating)"
RES001294,Brazilian Chain 1294,Chain,Brazilian,7.568402,58.74375,Rio de Janeiro,Brazil,2001,True,False,False,True,4,2.3,4830,Operational,80.6,5.2,101.86,9.18,21.0,0.081,False,False,55,11000,5622,BRL,South America,False,90.09697774795373,1.1751912842143855,5.180576220507339,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001295,New York Mexican Place 1295,Local,Mexican,8.530468,3.76921,New York,USA,1951,True,False,False,False,2,2.9,1473,Operational,71.8,9.7,35.16,3.9,16.0,0.068,True,False,100,85000,10700,USD,North America,True,78.72845071207328,1.5161390621748052,11.415625353250626,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001296,Sao Paulo French Place 1296,Local,French,27.729067,-51.950932,Sao Paulo,Brazil,2018,False,False,True,True,2,3.4,739,Closed Temporarily,44.9,5.5,42.3,,,,True,True,50,12000,8100,BRL,South America,False,61.23328763997647,1.9545033644891596,10.409658898796,"Struggling Organic (Low Vis, Low Rating)"
RES001297,Tokyo Chinese Place 1297,Local,Chinese,-77.216907,-0.292014,Tokyo,Japan,2002,True,True,False,True,3,2.8,406,Operational,77.6,5.6,67.53,0.29,78.0,0.019,False,False,85,45000,6349,JPY,Asia,False,74.07378074788105,1.4414383944461644,6.91355286980223,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001298,Rio de Janeiro Burger Place 1298,Local,Burger,-87.350812,-91.665391,Rio de Janeiro,Brazil,1957,True,False,False,False,2,3.1,4903,Operational,64.0,9.0,51.36,9.65,77.0,0.07,False,True,55,11000,5622,BRL,South America,False,81.88501943371253,1.6584353706806123,12.692178012225442,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES001299,London Indian Place 1299,Local,Indian,-87.860012,-139.147718,London,United Kingdom,1959,True,False,True,True,2,3.2,3457,Operational,14.9,8.8,44.68,4.48,45.0,0.051,True,False,90,50000,5700,GBP,Europe,False,55.28415243519746,2.2919363246060724,8.845464389631594,"Struggling Organic (Low Vis, Low Rating)"
RES001300,Delhi Indian Place 1300,Local,Indian,-24.239749,-175.711999,Delhi,India,1990,False,True,True,True,2,3.8,3054,Operational,92.7,6.1,49.19,,,,True,True,38,14000,11312,INR,Asia,False,93.45675385124258,1.8890713035157172,17.75678323173609,"Market Leader (High Vis, High Rating)"
RES001301,Pizza Chain 1301,Chain,Pizza,41.93381,123.233952,Osaka,Japan,1954,False,True,True,True,2,2.1,4042,Operational,17.6,5.2,50.25,,,,True,True,80,40000,12067,JPY,Asia,False,57.55166675120911,1.4574132581565273,6.042925008876957,"Struggling Organic (Low Vis, Low Rating)"
RES001302,American Chain 1302,Chain,American,59.327004,152.583421,Osaka,Japan,2000,False,True,False,True,4,4.5,3370,Operational,76.9,7.1,113.65,,,,False,True,80,40000,12067,JPY,Asia,True,86.13457057079157,2.320760239094515,9.690139189214051,"Market Leader (High Vis, High Rating)"
RES001303,French Chain 1303,Chain,French,15.478626,-107.833246,Sao Paulo,Brazil,2012,True,False,False,False,1,4.9,4810,Operational,74.5,4.2,22.58,2.27,97.0,0.016,True,True,50,12000,8100,BRL,South America,False,87.02262450529216,2.5430017588961946,42.64108600759316,"Market Leader (High Vis, High Rating)"
RES001304,Mumbai Italian Place 1304,Local,Italian,-35.513393,72.819951,Mumbai,India,2013,True,True,False,True,2,4.3,2402,Operational,42.9,1.1,48.58,5.06,48.0,0.008,True,False,40,15000,20633,INR,Asia,False,67.14751025383076,2.494987291969185,14.436714704573612,"Hidden Gem (Low Vis, High Rating)"
RES001305,Osaka Italian Place 1305,Local,Italian,49.679172,-52.447809,Osaka,Japan,1950,True,False,False,False,3,3.7,2648,Operational,36.2,5.9,56.56,8.52,49.0,0.047,True,False,80,40000,12067,JPY,Asia,False,64.3696586305351,2.222700168763857,7.938924564432663,"Hidden Gem (Low Vis, High Rating)"
