Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Average_menu_price,Popularity_score,Estimated_value_score,Delivery_fee,Service_fee,Packaging_fee,Minimum_order,Average_delivery_time,Cancellation_rate,WiFi,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,FX_Rate,Average_menu_price_USD,Delivery_fee_USD,Service_fee_USD,Minimum_order_USD,Average_menu_price_PPP,Membership_Status,Customer_Loyalty_Index,Est_Total_Order_Cost_USD,Price_Transparency_Ratio
RES000911,Osaka French Place 911,Local,French,48.525972,-90.84953,Osaka,Japan,1998,True,False,False,True,4,2.0,1215,Operational,87.65,98.8,5.8,3.06,4.52,0.05,22.87,72.0,0.034,False,True,False,80,40000,12067,JPY,Asia,0.0065,0.569725,0.019889999999999998,0.029379999999999996,0.148655,0.71215625,Standard Non-Member,76.53935246935222,0.589615,101.80332300088111
RES000912,Osaka Indian Place 912,Local,Indian,38.196818,59.143917,Osaka,Japan,1983,True,True,True,False,1,4.9,924,Closed Temporarily,23.3,34.4,9.1,9.94,0.92,0.65,1.66,34.0,0.044,False,True,True,80,40000,12067,JPY,Asia,0.0065,0.15145,0.06460999999999999,0.00598,0.01079,0.1893125,Standard Non-Member,67.21592978998757,0.21605999999999997,600.8544017537025
RES000913,Mexican Chain 913,Chain,Mexican,14.295364,85.370109,Tokyo,Japan,2004,True,False,True,False,1,3.3,3728,Operational,20.72,84.9,0.1,3.0,3.86,1.53,19.55,65.0,0.031,True,True,False,85,45000,6349,JPY,Asia,0.0065,0.13468,0.0195,0.025089999999999998,0.127075,0.15844705882352939,Standard Non-Member,82.7262407781352,0.15417999999999998,7.424952294681507
RES000914,Tokyo Japanese Place 914,Local,Japanese,63.875462,151.516287,Tokyo,Japan,1960,True,True,True,True,1,2.5,4952,Operational,22.2,27.2,2.9,0.99,0.35,0.83,6.52,56.0,0.098,True,False,False,85,45000,6349,JPY,Asia,0.0065,0.14429999999999998,0.006435,0.0022749999999999997,0.042379999999999994,0.16976470588235293,Standard Non-Member,55.846030314780954,0.15073499999999998,200.9688082549671
RES000915,Burger Chain 915,Chain,Burger,29.428215,-139.918707,New York,USA,2011,True,False,False,False,3,4.8,137,Operational,67.55,49.6,7.6,5.33,4.32,0.84,17.62,29.0,0.07,True,True,False,100,85000,10700,USD,North America,1.0,67.55,5.33,4.32,17.62,67.55,Membership Partner,65.99479478048931,67.55,1.125092507400555
RES000916,Pizza Chain 916,Chain,Pizza,-57.628667,37.680228,Osaka,Japan,1991,True,True,False,True,3,3.0,4247,Closed Temporarily,63.77,6.1,2.5,3.79,1.62,0.33,8.13,33.0,0.084,True,True,True,80,40000,12067,JPY,Asia,0.0065,0.414505,0.024635,0.01053,0.052845,0.51813125,Membership Partner,49.86521283726318,0.414505,60.312757837039754
RES000917,Delhi Brazilian Place 917,Local,Brazilian,78.922835,-88.537168,Delhi,India,1980,False,True,True,True,4,4.5,1065,Operational,65.92,97.3,1.4,,,,,,,True,True,True,38,14000,11312,INR,Asia,0.012,0.7910400000000001,,,,2.081684210526316,Standard Non-Member,90.47564207645138,0.7910400000000001,17.698197691396523
RES000918,Sao Paulo Indian Place 918,Local,Indian,0.834353,-86.574576,Sao Paulo,Brazil,2014,False,True,False,False,4,2.7,2665,Operational,101.94,4.5,2.1,,,,,,,False,True,False,50,12000,8100,BRL,South America,0.18,18.3492,,,,36.6984,Standard Non-Member,45.78432676047715,18.3492,1.1444640014570662
RES000919,Japanese Chain 919,Chain,Japanese,63.987317,-145.23358,Los Angeles,USA,1967,False,True,False,True,2,2.7,1368,Closed Temporarily,52.37,92.4,1.2,,,,,,,True,True,False,95,75000,2990,USD,North America,1.0,52.37,,,,55.12631578947368,Standard Non-Member,78.59678217012038,52.37,0.2291388155596942
RES000920,Pizza Chain 920,Chain,Pizza,54.191902,149.933349,Delhi,India,2008,False,True,True,False,4,2.3,1846,Operational,89.15,57.9,1.5,,,,,,,True,True,False,38,14000,11312,INR,Asia,0.012,1.0698,,,,2.815263157894737,Standard Non-Member,63.45161954424467,1.0698,14.021299288372324
RES000921,Sao Paulo Pizza Place 921,Local,Pizza,46.401199,-122.705123,Sao Paulo,Brazil,2009,False,True,False,True,3,4.1,2314,Operational,43.68,49.0,9.4,,,,,,,False,True,True,50,12000,8100,BRL,South America,0.18,7.8624,,,,15.7248,Standard Non-Member,71.48709880101639,7.8624,11.955635435028054
RES000922,Chinese Chain 922,Chain,Chinese,68.653793,36.12579,Tokyo,Japan,1953,False,False,True,False,1,4.5,2851,Operational,19.55,66.2,1.0,,,,,,,True,False,True,85,45000,6349,JPY,Asia,0.0065,0.127075,,,,0.1495,Standard Non-Member,81.50186873877342,0.127075,78.69306556706223
RES000923,Los Angeles Chinese Place 923,Local,Chinese,17.138551,-27.575704,Los Angeles,USA,1955,True,False,True,True,2,3.6,4434,Operational,59.47,54.6,6.8,9.47,3.71,0.39,14.87,87.0,0.051,True,False,False,95,75000,2990,USD,North America,1.0,59.47,9.47,3.71,14.87,62.6,Standard Non-Member,73.0169470508479,68.94,1.1434336448052187
RES000924,Manchester Mexican Place 924,Local,Mexican,71.776373,135.686291,Manchester,United Kingdom,2018,True,False,True,True,1,2.5,4750,Operational,21.51,5.1,3.2,1.03,2.51,1.84,11.21,76.0,0.002,False,False,False,75,35000,4800,GBP,Europe,1.28,27.5328,1.3184,3.2127999999999997,14.3488,36.71040000000001,Standard Non-Member,46.859371599267945,28.851200000000002,1.1622500740117214
RES000925,Brazilian Chain 925,Chain,Brazilian,-39.905264,-100.882374,Osaka,Japan,1963,False,True,True,False,3,3.6,2088,Operational,77.15,78.2,9.6,,,,,,,True,False,True,80,40000,12067,JPY,Asia,0.0065,0.501475,,,,0.6268437499999999,Standard Non-Member,79.80528315074747,0.501475,191.43488422177728
RES000926,Burger Chain 926,Chain,Burger,-66.988068,-24.836764,London,United Kingdom,1960,True,True,False,False,4,4.3,898,Operational,102.36,38.1,6.8,9.3,4.07,0.64,16.46,30.0,0.061,False,False,True,90,50000,5700,GBP,Europe,1.28,131.0208,11.904000000000002,5.209600000000001,21.068800000000003,145.5786666666667,Membership Partner,64.99550926530236,131.0208,0.5190015591493751
RES000927,American Chain 927,Chain,American,31.608968,-42.906175,Sao Paulo,Brazil,1991,True,False,False,True,4,3.6,4947,Operational,87.31,81.2,7.6,5.22,2.47,0.21,20.07,52.0,0.018,True,True,True,50,12000,8100,BRL,South America,0.18,15.7158,0.9395999999999999,0.4446,3.6126,31.4316,Standard Non-Member,84.04247289155697,16.6554,4.835897323973496
RES000928,Mumbai Thai Place 928,Local,Thai,-21.409205,99.616458,Mumbai,India,2017,False,True,False,False,4,3.7,1181,Operational,74.37,14.6,1.7,,,,,,,False,True,False,40,15000,20633,INR,Asia,0.012,0.8924400000000001,,,,2.2311000000000005,Standard Non-Member,52.95946675083721,0.8924400000000001,19.04887830119862
RES000929,Japanese Chain 929,Chain,Japanese,-35.980613,-45.913483,Mumbai,India,1957,True,False,False,False,1,4.5,3760,Operational,24.99,13.9,1.5,4.84,2.83,0.3,20.17,26.0,0.087,False,False,True,40,15000,20633,INR,Asia,0.012,0.29988,0.05808,0.033960000000000004,0.24204000000000003,0.7496999999999999,Standard Non-Member,61.55633723412665,0.35796,50.01984120367747
RES000930,American Chain 930,Chain,American,51.150787,-139.656863,Tokyo,Japan,1965,True,True,False,True,4,2.8,1143,Operational,88.19,92.7,7.5,1.41,3.59,1.15,2.8,75.0,0.073,True,True,True,85,45000,6349,JPY,Asia,0.0065,0.5732349999999999,0.009165,0.023334999999999998,0.018199999999999997,0.6743941176470587,Membership Partner,78.68437158485632,0.5732349999999999,130.83616520944253
RES000931,Mediterranean Chain 931,Chain,Mediterranean,-7.584377,131.174171,Sao Paulo,Brazil,1989,False,False,True,True,1,3.7,1235,Operational,17.07,2.1,9.4,,,,,,,True,True,False,50,12000,8100,BRL,South America,0.18,3.0726,,,,6.1452,Standard Non-Member,48.116812217293415,3.0726,30.592973184608088
RES000932,Delhi Chinese Place 932,Local,Chinese,6.92154,-84.594682,Delhi,India,1964,False,True,False,False,3,4.1,2568,Operational,39.34,49.4,9.4,,,,,,,True,False,False,38,14000,11312,INR,Asia,0.012,0.47208000000000006,,,,1.2423157894736845,Standard Non-Member,72.01378504583678,0.47208000000000006,199.11837163537612
RES000933,Manchester Burger Place 933,Local,Burger,-69.233897,-45.444701,Manchester,United Kingdom,1980,False,False,True,True,1,2.3,371,Operational,23.89,15.9,0.9,,,,,,,False,False,True,75,35000,4800,GBP,Europe,1.28,30.5792,,,,40.77226666666667,Standard Non-Member,41.007554181723144,30.5792,0.2943176965284345
RES000934,Los Angeles Brazilian Place 934,Local,Brazilian,-53.450086,122.009766,Los Angeles,USA,1965,False,True,False,True,2,3.6,2553,Operational,51.08,40.7,0.9,,,,,,,False,True,True,95,75000,2990,USD,North America,1.0,51.08,,,,53.768421052631574,Standard Non-Member,65.51315915573329,51.08,0.1761942017189859
RES000935,Pizza Chain 935,Chain,Pizza,30.713767,-142.205378,London,United Kingdom,2011,False,True,False,False,1,3.7,460,Operational,20.52,94.0,2.6,,,,,,,False,True,False,90,50000,5700,GBP,Europe,1.28,26.2656,,,,29.183999999999997,Standard Non-Member,81.40308178649533,26.2656,0.9898878765424024
RES000936,New York Mediterranean Place 936,Local,Mediterranean,29.226175,-47.347515,New York,USA,1980,True,False,False,True,3,2.9,2020,Operational,62.63,29.9,5.2,3.46,2.35,0.29,4.5,41.0,0.092,False,False,False,100,85000,10700,USD,North America,1.0,62.63,3.46,2.35,4.5,62.63000000000001,Membership Partner,56.16872268387601,62.63,0.830273018836452
RES000937,Japanese Chain 937,Chain,Japanese,9.27776,-171.565798,New York,USA,1995,True,False,True,False,4,2.1,4874,Operational,103.73,38.6,5.3,4.91,1.15,0.58,3.94,84.0,0.012,False,False,False,100,85000,10700,USD,North America,1.0,103.73,4.91,1.15,3.94,103.73000000000002,Standard Non-Member,57.950121133989974,108.64,0.5109418633862733
RES000938,Manchester Burger Place 938,Local,Burger,-79.488935,125.092791,Manchester,United Kingdom,1954,True,False,False,False,2,4.0,2031,Operational,38.85,22.7,10.0,8.27,4.29,0.12,1.89,21.0,0.079,False,False,True,75,35000,4800,GBP,Europe,1.28,49.728,10.5856,5.4912,2.4192,66.304,Standard Non-Member,59.90784153110605,60.3136,2.010939470500735
RES000939,Manchester Chinese Place 939,Local,Chinese,42.287882,143.431525,Manchester,United Kingdom,1986,False,True,True,True,3,4.9,591,Operational,64.19,23.0,6.4,,,,,,,False,True,False,75,35000,4800,GBP,Europe,1.28,82.1632,,,,109.55093333333335,Standard Non-Member,61.08401537798419,82.1632,0.7789375197297876
RES000940,Thai Chain 940,Chain,Thai,78.143168,-87.262281,Sao Paulo,Brazil,1977,False,True,True,False,4,2.2,2885,Operational,89.9,63.2,0.3,,,,,,,True,True,True,50,12000,8100,BRL,South America,0.18,16.182000000000002,,,,32.364000000000004,Standard Non-Member,66.54361023489008,16.182000000000002,0.18539116392342325
RES000941,Osaka Thai Place 941,Local,Thai,29.037272,-18.550133,Osaka,Japan,2013,False,False,True,True,2,3.4,3877,Operational,39.92,85.0,4.2,,,,,,,True,True,False,80,40000,12067,JPY,Asia,0.0065,0.25948,,,,0.32434999999999997,Standard Non-Member,83.5042388304803,0.25948,161.86156211822833
RES000942,Osaka Mexican Place 942,Local,Mexican,0.071169,78.443608,Osaka,Japan,1968,True,False,False,False,2,2.8,1291,Operational,51.49,15.6,9.5,5.3,3.27,0.24,15.81,74.0,0.072,False,True,True,80,40000,12067,JPY,Asia,0.0065,0.334685,0.034449999999999995,0.021255,0.102765,0.41835625,Membership Partner,48.272884781162844,0.334685,283.8481442307118
RES000943,Rio de Janeiro Mediterranean Place 943,Local,Mediterranean,-47.715985,-114.505205,Rio de Janeiro,Brazil,2018,False,True,False,False,1,3.4,3063,Operational,20.01,39.5,3.7,,,,,,,True,True,True,55,11000,5622,BRL,South America,0.18,3.6018000000000003,,,,6.548727272727273,Standard Non-Member,64.47441343601798,3.6018000000000003,10.27263860496457
RES000944,Sao Paulo Burger Place 944,Local,Burger,72.673563,-176.235759,Sao Paulo,Brazil,2003,True,False,True,False,2,3.9,3131,Operational,47.86,16.6,2.5,7.5,0.86,0.7,13.84,21.0,0.027,True,True,False,50,12000,8100,BRL,South America,0.18,8.614799999999999,1.3499999999999999,0.1548,2.4912,17.229599999999998,Standard Non-Member,58.3917276769193,9.964799999999999,2.9019822976758265
RES000945,French Chain 945,Chain,French,21.766076,146.825236,Mumbai,India,1997,True,False,True,True,4,4.5,1848,Operational,93.1,54.9,7.9,3.17,2.74,1.99,18.79,49.0,0.087,True,True,False,40,15000,20633,INR,Asia,0.012,1.1172,0.03804,0.032880000000000006,0.22547999999999999,2.793,Standard Non-Member,75.45543145417804,1.15524,70.71243223018956
RES000946,Mediterranean Chain 946,Chain,Mediterranean,83.040994,-29.553796,Manchester,United Kingdom,2021,True,False,False,True,4,4.6,3999,Operational,86.97,17.0,7.0,5.79,0.63,0.05,22.08,73.0,0.033,False,True,True,75,35000,4800,GBP,Europe,1.28,111.3216,7.4112,0.8064,28.2624,148.4288,Membership Partner,63.61333842354607,111.3216,0.6288087789898027
RES000947,Los Angeles Brazilian Place 947,Local,Brazilian,86.097594,178.231493,Los Angeles,USA,1951,False,True,False,True,3,2.8,1750,Operational,63.67,11.6,8.5,,,,,,,True,False,False,95,75000,2990,USD,North America,1.0,63.67,,,,67.02105263157895,Standard Non-Member,47.743619600462004,63.67,1.3350086173235651
RES000948,New York Burger Place 948,Local,Burger,-52.084463,-82.539632,New York,USA,2022,False,True,False,True,4,2.2,2715,Operational,79.92,40.7,1.7,,,,,,,False,True,True,100,85000,10700,USD,North America,1.0,79.92,,,,79.92,Standard Non-Member,57.32977279859931,79.92,0.21271271005114226
RES000949,French Chain 949,Chain,French,10.00506,-69.086257,London,United Kingdom,2008,False,True,False,False,1,3.2,1024,Operational,17.46,10.9,2.3,,,,,,,True,False,True,90,50000,5700,GBP,Europe,1.28,22.3488,,,,24.832,Standard Non-Member,47.97749870665289,22.3488,1.029137983733445
RES000950,London Pizza Place 950,Local,Pizza,2.002422,-142.136382,London,United Kingdom,1952,True,True,True,True,4,3.9,2263,Operational,94.61,27.7,2.1,0.98,3.92,1.43,6.62,92.0,0.017,False,False,True,90,50000,5700,GBP,Europe,1.28,121.1008,1.2544,5.0176,8.473600000000001,134.55644444444445,Standard Non-Member,61.68863631813368,122.35520000000001,0.1734092576315825
RES000951,Thai Chain 951,Chain,Thai,1.289668,91.375871,Rio de Janeiro,Brazil,2002,True,False,True,False,2,4.7,2616,Closed Temporarily,42.31,12.9,7.1,1.7,3.55,0.98,8.67,64.0,0.048,False,True,True,55,11000,5622,BRL,South America,0.18,7.6158,0.306,0.6389999999999999,1.5606,13.84690909090909,Membership Partner,61.0789877612018,7.6158,9.322722586895324
RES000952,Manchester Mediterranean Place 952,Local,Mediterranean,46.350251,113.045682,Manchester,United Kingdom,1968,False,True,True,False,3,3.4,3766,Operational,66.33,27.1,0.7,,,,,,,True,False,False,75,35000,4800,GBP,Europe,1.28,84.9024,,,,113.2032,Standard Non-Member,60.24195180136439,84.9024,0.08244760946159814
RES000953,Thai Chain 953,Chain,Thai,-59.980896,15.334742,Rio de Janeiro,Brazil,1981,False,True,False,True,4,2.7,2192,Operational,103.64,37.2,3.6,,,,,,,False,True,True,55,11000,5622,BRL,South America,0.18,18.6552,,,,33.91854545454546,Standard Non-Member,58.17640940692766,18.6552,1.92975674719345
RES000954,Delhi Brazilian Place 954,Local,Brazilian,20.570817,150.224212,Delhi,India,1985,False,True,True,True,2,3.4,3034,Operational,41.9,90.2,3.3,,,,,,,True,False,False,38,14000,11312,INR,Asia,0.012,0.5028,,,,1.3231578947368423,Standard Non-Member,84.72091787989362,0.5028,65.63232770022334
RES000955,New York Burger Place 955,Local,Burger,-26.287152,-16.04315,New York,USA,2007,True,False,True,False,4,2.1,4957,Operational,112.88,27.0,4.2,3.08,2.28,1.72,2.53,96.0,0.091,False,True,True,100,85000,10700,USD,North America,1.0,112.88,3.08,2.28,2.53,112.88,Standard Non-Member,53.36958414863572,115.96,0.3720765381637444
RES000956,Sao Paulo American Place 956,Local,American,66.03951,171.181723,Sao Paulo,Brazil,2021,True,True,False,False,1,2.7,992,Operational,23.58,31.3,1.0,7.38,0.61,0.76,2.8,52.0,0.079,True,False,False,50,12000,8100,BRL,South America,0.18,4.2444,1.3284,0.1098,0.504,8.4888,Standard Non-Member,53.02578414720142,5.5728,2.3560450579481063
RES000957,New York Mediterranean Place 957,Local,Mediterranean,74.482472,-137.207974,New York,USA,2015,False,True,False,False,1,3.2,1022,Operational,24.07,50.8,6.1,,,,,,,True,True,False,100,85000,10700,USD,North America,1.0,24.07,,,,24.07,Standard Non-Member,63.93061939892959,24.07,2.5342749258714194
RES000958,New York Chinese Place 958,Local,Chinese,-55.805002,67.018277,New York,USA,1989,True,False,False,True,3,4.1,630,Operational,54.81,44.6,8.1,7.37,0.66,0.31,12.19,68.0,0.095,True,False,True,100,85000,10700,USD,North America,1.0,54.81,7.37,0.66,12.19,54.81,Standard Non-Member,65.14872930056542,62.18,1.477832485352445
RES000959,Brazilian Chain 959,Chain,Brazilian,10.423492,-83.268996,Delhi,India,1994,False,True,False,False,1,4.3,4893,Closed Temporarily,25.22,69.4,9.1,,,,,,,True,False,True,38,14000,11312,INR,Asia,0.012,0.30264,,,,0.796421052631579,Standard Non-Member,83.48382201814215,0.30264,300.68629167891993
RES000960,Osaka Chinese Place 960,Local,Chinese,28.243854,-29.842029,Osaka,Japan,2016,True,False,False,False,3,4.8,839,Operational,51.22,82.0,5.1,5.49,2.25,1.85,16.59,25.0,0.036,False,True,True,80,40000,12067,JPY,Asia,0.0065,0.33293,0.035685,0.014624999999999999,0.107835,0.41616250000000005,Membership Partner,85.31641800368709,0.33293,153.18489416725987
RES000961,Los Angeles Indian Place 961,Local,Indian,-28.481758,33.331883,Los Angeles,USA,2012,False,True,False,False,4,3.8,4788,Operational,76.71,24.6,9.7,,,,,,,False,True,True,95,75000,2990,USD,North America,1.0,76.71,,,,80.74736842105263,Standard Non-Member,62.48743123792272,76.71,1.2645026559183594
RES000962,Manchester Chinese Place 962,Local,Chinese,-63.239499,-78.103011,Manchester,United Kingdom,2014,True,True,False,True,1,3.5,2250,Operational,22.02,28.2,7.1,7.88,4.62,1.39,2.12,49.0,0.046,False,False,True,75,35000,4800,GBP,Europe,1.28,28.1856,10.0864,5.913600000000001,2.7136,37.5808,Standard Non-Member,59.46835335725429,38.272,2.5190167135339774
RES000963,Manchester Brazilian Place 963,Local,Brazilian,11.073111,-56.897184,Manchester,United Kingdom,1999,True,True,True,False,4,2.9,737,Operational,74.58,74.9,0.2,4.67,4.21,1.11,21.14,52.0,0.05,False,True,True,75,35000,4800,GBP,Europe,1.28,95.4624,5.9776,5.3888,27.0592,127.2832,Standard Non-Member,70.62044022516456,101.44,0.020950656793138903
RES000964,Italian Chain 964,Chain,Italian,75.620231,-44.998902,Osaka,Japan,2021,True,True,False,True,4,3.4,1329,Operational,106.26,1.5,5.6,1.44,1.31,0.36,16.29,20.0,0.098,True,True,True,80,40000,12067,JPY,Asia,0.0065,0.69069,0.009359999999999999,0.008515,0.10588499999999999,0.8633625,Membership Partner,46.3349848120873,0.69069,81.07822456062117
RES000965,Rio de Janeiro Thai Place 965,Local,Thai,17.898017,-96.424406,Rio de Janeiro,Brazil,2022,True,False,False,True,2,2.3,3448,Closed Temporarily,50.68,44.3,6.2,2.95,4.47,1.78,21.8,63.0,0.094,True,False,True,55,11000,5622,BRL,South America,0.18,9.122399999999999,0.531,0.8045999999999999,3.924,16.586181818181817,Standard Non-Member,60.211312408605764,9.6534,6.796456327670754
RES000966,New York Mexican Place 966,Local,Mexican,-40.170458,77.006774,New York,USA,1989,True,False,False,False,3,2.3,4364,Operational,56.46,69.7,5.3,3.52,4.79,0.35,15.04,61.0,0.008,False,False,False,100,85000,10700,USD,North America,1.0,56.46,3.52,4.79,15.04,56.46,Membership Partner,71.20091079838267,56.46,0.9387176596047173
RES000967,Japanese Chain 967,Chain,Japanese,-63.555492,-62.301561,Los Angeles,USA,1999,True,False,True,True,1,4.5,1365,Operational,25.51,41.4,7.0,5.26,2.33,1.54,7.98,30.0,0.061,False,True,True,95,75000,2990,USD,North America,1.0,25.51,5.26,2.33,7.98,26.852631578947374,Standard Non-Member,68.98905521030922,30.770000000000003,2.7440218446091
RES000968,Indian Chain 968,Chain,Indian,-10.510338,-104.280906,London,United Kingdom,2014,True,False,False,True,2,4.0,4878,Operational,37.19,93.8,1.9,4.86,2.67,1.65,0.07,52.0,0.042,True,False,True,90,50000,5700,GBP,Europe,1.28,47.6032,6.2208000000000006,3.4176,0.08960000000000001,52.89244444444444,Membership Partner,91.4330099628865,47.6032,0.3991328230217123
RES000969,Pizza Chain 969,Chain,Pizza,-35.79484,-32.877138,London,United Kingdom,1988,True,True,True,False,1,3.3,2784,Operational,21.52,99.6,0.4,7.97,0.79,1.6,23.66,27.0,0.082,True,True,False,90,50000,5700,GBP,Europe,1.28,27.5456,10.2016,1.0112,30.2848,30.60622222222222,Standard Non-Member,87.57813667887777,37.7472,0.1452137493750817
RES000970,Los Angeles Mediterranean Place 970,Local,Mediterranean,73.834272,50.594064,Los Angeles,USA,2018,True,False,False,True,2,3.6,1671,Operational,35.73,33.4,9.8,6.59,3.44,0.2,14.26,58.0,0.047,False,True,True,95,75000,2990,USD,North America,1.0,35.73,6.59,3.44,14.26,37.61052631578947,Standard Non-Member,61.10101161332767,42.31999999999999,2.7427930942403282
