Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Average_menu_price,Popularity_score,Estimated_value_score,Total_Promo_Events,Avg_Discount_Nominal,Max_Discount_Nominal,Avg_Price_Markdown_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Minimum_order_USD,Average_menu_price_USD,Avg_Discount_USD,Promo_Attractiveness_Score,Min_Order_Friction_Ratio,Normalized_Review_Score,Composite_Volume_Index,Promo_Strategy_Segment
RES001099,London Indian Place 1099,Local,Indian,46.106193,-126.377747,London,United Kingdom,1956,False,True,True,False,2,4.4,711,Operational,,,,,,,,,,42.56,69.0,7.0,,,,,90,50000,GBP,Europe,1.28,,54.476800000000004,0.0,49.0,,77.11371048893128,72.24548419557252,"Growth Driver (High Promo, Low Barrier)"
RES001100,Japanese Chain 1100,Chain,Japanese,-15.831827,-144.574707,London,United Kingdom,1968,True,False,True,False,3,2.8,1636,Operational,7.33,4.94,0.51,46.0,43.0,2.46,6.76,0.036,False,68.09,10.3,4.9,2.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,8.6528,87.15520000000001,0.0,34.300000000000004,0.09928036308469988,86.88832872251068,40.93533148900427,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001101,Osaka Italian Place 1101,Local,Italian,-52.775235,18.049795,Osaka,Japan,2017,True,False,True,True,1,3.6,2223,Operational,0.39,2.06,1.35,54.0,63.0,1.04,24.96,0.099,False,18.63,47.5,0.0,1.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.16224,0.121095,0.0,0.0,1.3397634934267029,90.48616754281593,64.69446701712639,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001102,Osaka Chinese Place 1102,Local,Chinese,19.679222,-115.936291,Osaka,Japan,1972,False,False,True,True,1,4.2,1939,Operational,,,,,,,,,,20.45,86.5,4.8,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,,0.132925,0.0,33.6,,88.88216264878872,87.45286505951549,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001103,Osaka Pizza Place 1103,Local,Pizza,61.780388,88.423505,Osaka,Japan,2000,True,False,False,True,3,3.3,1328,Operational,0.41,1.77,0.69,55.0,63.0,1.97,2.28,0.065,False,67.17,75.4,7.0,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.014819999999999998,0.43660499999999997,0.0,49.0,0.033943647132655075,84.44111847328408,79.01644738931364,"Growth Driver (High Promo, Low Barrier)"
RES001104,French Chain 1104,Chain,French,69.697696,117.66269,Osaka,Japan,2005,False,False,True,False,4,3.8,4446,Operational,,,,,,,,,,74.48,88.3,1.4,3.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,,0.48412,0.0,9.799999999999999,,98.62154794847108,92.42861917938842,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001105,Pizza Chain 1105,Chain,Pizza,-4.505841,59.345298,Sao Paulo,Brazil,2008,True,False,True,False,1,3.0,3105,Operational,5.83,1.32,0.67,30.0,40.0,1.88,0.58,0.044,True,22.6,11.9,6.5,6.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,0.10439999999999999,4.0680000000000005,0.0,45.5,0.02566371050547922,94.40788797553039,44.90315519021215,"Growth Driver (High Promo, Low Barrier)"
RES001106,Chinese Chain 1106,Chain,Chinese,-76.165919,171.199143,Tokyo,Japan,1990,True,False,False,False,2,2.2,187,Operational,4.14,4.21,0.52,27.0,31.0,2.19,21.48,0.068,False,44.77,61.1,5.3,10.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.13962,0.291005,0.0,37.1,0.47978392198099007,61.47939701082996,61.251758804331985,"Basket Maximizer (High Promo, High Barrier)"
RES001107,Indian Chain 1107,Chain,Indian,8.60274,-71.367702,Delhi,India,1977,True,False,False,False,1,3.4,3979,Operational,3.1,4.19,0.99,75.0,77.0,1.28,17.91,0.006,False,17.27,62.4,2.9,5.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.21492,0.20724,0.0,20.3,1.0370534788000443,97.31894408835444,76.36757763534177,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001108,Los Angeles Chinese Place 1108,Local,Chinese,15.786371,-132.621326,Los Angeles,USA,1992,True,False,True,True,1,5.0,3802,Operational,8.49,3.26,1.51,33.0,36.0,1.0,2.91,0.069,False,18.62,0.9,1.2,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,2.91,18.62,0.0,8.4,0.1562835576646854,96.78484181745219,39.253936726980875,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001109,Delhi Japanese Place 1109,Local,Japanese,-37.913108,-30.477087,Delhi,India,1993,False,True,False,False,3,3.1,3754,Operational,,,,,,,,,,49.42,43.2,4.0,1.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.59304,0.0,28.0,,96.6357123423371,64.57428493693484,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001110,London Mexican Place 1110,Local,Mexican,-31.787774,-139.736432,London,United Kingdom,1995,True,False,False,True,4,4.4,3381,Operational,7.95,2.25,1.81,29.0,24.0,1.3,2.27,0.08,True,77.17,85.0,6.0,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,2.9056,98.7776,0.0,42.0,0.029415575703240656,95.40739010061203,89.16295604024481,"Growth Driver (High Promo, Low Barrier)"
RES001111,Italian Chain 1111,Chain,Italian,60.4719,168.703991,Rio de Janeiro,Brazil,1997,True,False,False,True,2,2.2,4397,Operational,0.42,1.71,1.79,48.0,53.0,1.84,7.19,0.034,False,54.87,77.5,7.6,1.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.2942,9.8766,0.0,53.199999999999996,0.13103698326985166,98.49146331843228,85.89658532737292,"Growth Driver (High Promo, Low Barrier)"
RES001112,Mexican Chain 1112,Chain,Mexican,36.686885,122.182058,Rio de Janeiro,Brazil,1969,True,True,False,True,2,4.9,825,Operational,8.52,3.39,1.11,86.0,85.0,1.76,4.71,0.03,False,38.61,39.2,1.2,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,0.8478,6.9498,0.0,8.4,0.12198910443622775,78.85739965673167,55.062959862692665,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001113,London American Place 1113,Local,American,-62.203637,65.336035,London,United Kingdom,1978,True,False,False,True,1,4.0,3837,Operational,1.13,2.65,1.72,22.0,32.0,1.02,6.05,0.064,False,20.32,9.3,5.3,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,7.744,26.009600000000002,0.0,37.1,0.29773620902527487,96.89240018014613,44.33696007205845,"Basket Maximizer (High Promo, High Barrier)"
RES001114,Burger Chain 1114,Chain,Burger,14.159078,-113.516793,Mumbai,India,1987,False,False,True,False,3,4.5,1319,Operational,,,,,,,,,,74.76,9.4,5.0,4.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,0.89712,0.0,35.0,,84.36134003643053,39.38453601457221,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001115,Delhi Indian Place 1115,Local,Indian,-12.132243,44.279521,Delhi,India,1974,False,True,False,False,1,3.0,3287,Operational,,,,,,,,,,28.1,98.1,10.0,2.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.3372,0.0,70.0,,95.07644643375114,96.89057857350045,"Growth Driver (High Promo, Low Barrier)"
RES001116,Rio de Janeiro Indian Place 1116,Local,Indian,46.808851,-122.972296,Rio de Janeiro,Brazil,1953,False,False,True,False,4,4.6,2180,Operational,,,,,,,,,,99.53,43.8,2.2,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,17.915399999999998,0.0,15.400000000000002,,90.25694377944244,62.38277751177698,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001117,Manchester American Place 1117,Local,American,79.038878,7.191053,Manchester,United Kingdom,2003,True,False,True,True,3,3.8,4399,Operational,8.7,4.83,1.69,89.0,90.0,2.38,1.49,0.084,True,75.59,53.0,7.6,1.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,1.9072,96.7552,0.0,53.199999999999996,0.01971160186003851,98.4968012050661,71.19872048202645,"Growth Driver (High Promo, Low Barrier)"
RES001118,London Indian Place 1118,Local,Indian,-43.696452,-168.795099,London,United Kingdom,1968,True,False,False,False,2,3.1,3124,Operational,6.18,2.28,0.18,24.0,21.0,2.36,24.43,0.095,True,41.97,86.9,5.8,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,31.2704,53.7216,0.0,40.6,0.5820824290028139,94.4794892077282,89.93179568309128,"Basket Maximizer (High Promo, High Barrier)"
RES001119,Osaka Burger Place 1119,Local,Burger,32.326668,-54.889806,Osaka,Japan,1960,True,False,True,False,3,4.0,2057,Operational,8.76,1.2,0.62,28.0,29.0,2.38,5.66,0.019,True,73.57,73.0,3.7,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.036789999999999996,0.47820499999999994,0.0,25.900000000000002,0.076933371810475,89.5754107253805,79.6301642901522,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001120,Rio de Janeiro Mediterranean Place 1120,Local,Mediterranean,14.2739,114.745103,Rio de Janeiro,Brazil,2023,True,True,True,False,3,3.7,1265,Operational,0.01,4.77,1.16,84.0,91.0,2.49,11.65,0.023,False,69.78,76.7,5.9,6.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,2.097,12.5604,0.0,41.300000000000004,0.1669532684505853,83.87093866554564,79.56837546621826,"Growth Driver (High Promo, Low Barrier)"
RES001121,Rio de Janeiro Brazilian Place 1121,Local,Brazilian,20.182662,-111.103023,Rio de Janeiro,Brazil,1952,True,False,True,True,1,2.9,377,Operational,7.68,3.64,1.02,57.0,52.0,1.63,2.73,0.089,False,25.89,30.9,9.3,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,0.4914,4.6602,0.0,65.10000000000001,0.10544609556540588,69.67970218323148,46.411880873292596,"Growth Driver (High Promo, Low Barrier)"
RES001122,Los Angeles Indian Place 1122,Local,Indian,65.047226,52.544787,Los Angeles,USA,2015,True,False,True,False,4,3.6,2033,Operational,7.63,4.82,0.33,77.0,74.0,2.49,18.86,0.07,True,95.82,3.0,0.8,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,18.86,95.82,0.0,5.6000000000000005,0.19682738262547086,89.43768854267262,37.575075417069044,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001123,French Chain 1123,Chain,French,-0.934679,119.688431,Tokyo,Japan,1986,True,False,False,True,1,4.5,4715,Operational,7.65,3.38,0.46,74.0,78.0,2.36,7.59,0.032,False,24.17,61.2,3.7,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.049335,0.157105,0.0,25.900000000000002,0.31402365282038874,99.31109309408728,76.44443723763492,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001124,Mediterranean Chain 1124,Chain,Mediterranean,-74.135307,-114.444572,Los Angeles,USA,1994,False,True,True,False,4,4.9,584,Operational,,,,,,,,,,73.49,62.2,1.6,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,73.49,0.0,11.200000000000001,,74.8070650138887,67.24282600555549,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001125,Manchester Thai Place 1125,Local,Thai,2.028033,-36.81345,Manchester,United Kingdom,1971,True,False,True,True,1,4.1,4731,Operational,4.11,1.74,0.43,16.0,12.0,1.61,3.67,0.027,False,27.91,29.3,3.0,4.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,4.6976,35.7248,0.0,21.0,0.1314940844597007,99.35085835292705,57.32034334117082,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001126,Mumbai Thai Place 1126,Local,Thai,-21.588241,-117.699769,Mumbai,India,1966,True,False,False,False,3,2.8,1650,Operational,7.1,0.53,1.15,15.0,23.0,2.27,11.38,0.098,False,77.35,25.5,6.3,7.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.13656000000000001,0.9281999999999999,0.0,44.1,0.1471233062666384,86.98831079892308,50.09532431956923,"Growth Driver (High Promo, Low Barrier)"
RES001127,American Chain 1127,Chain,American,24.848746,-25.594429,New York,USA,1952,False,True,False,True,4,3.4,1988,Operational,,,,,,,,,,98.41,37.7,9.2,7.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,98.41,0.0,64.39999999999999,,89.17502252145846,58.29000900858338,"Growth Driver (High Promo, Low Barrier)"
RES001128,London Japanese Place 1128,Local,Japanese,25.743695,-118.310115,London,United Kingdom,1973,True,False,True,True,2,4.9,2919,Operational,5.33,2.51,1.64,39.0,45.0,2.32,9.69,0.095,False,37.98,16.5,8.7,6.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,12.4032,48.614399999999996,0.0,60.89999999999999,0.2551342759525105,93.68287614146921,47.37315045658768,"Basket Maximizer (High Promo, High Barrier)"
RES001129,New York Pizza Place 1129,Local,Pizza,38.609404,-66.015604,New York,USA,1979,True,False,True,False,2,3.8,1359,Operational,8.99,1.15,0.47,27.0,33.0,1.21,10.7,0.096,True,47.02,34.3,3.2,5.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,10.7,47.02,0.0,22.400000000000002,0.22756273442018854,84.71183416707436,54.464733666829744,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001130,Manchester Pizza Place 1130,Local,Pizza,-66.065805,179.334104,Manchester,United Kingdom,2022,True,True,False,True,4,4.1,2954,Operational,8.59,2.26,0.84,74.0,70.0,1.85,10.64,0.02,False,90.78,55.0,2.4,4.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,13.619200000000001,116.1984,0.0,16.8,0.11720643212637669,93.82276676689969,70.52910670675988,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001131,London Japanese Place 1131,Local,Japanese,12.606726,170.568377,London,United Kingdom,2017,False,True,True,False,3,4.5,4890,Operational,,,,,,,,,,83.38,9.1,0.3,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,106.7264,0.0,2.1,,99.73887420209532,45.35554968083813,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001132,New York American Place 1132,Local,American,8.508849,-66.072647,New York,USA,1976,True,False,False,True,2,3.2,811,Operational,6.24,1.31,0.4,59.0,66.0,1.57,24.95,0.096,True,46.11,86.8,3.7,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,24.95,46.11,0.0,25.900000000000002,0.5410973641054573,78.65669936011201,83.5426797440448,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001133,New York Japanese Place 1133,Local,Japanese,-62.934852,38.26171,New York,USA,1998,True,False,True,True,4,2.7,1337,Closed Temporarily,0.43,1.11,0.88,76.0,77.0,1.22,24.2,0.076,True,91.88,69.5,3.5,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,24.2,91.88,0.0,24.5,0.2633870236897364,84.52035846889184,75.50814338755674,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001134,French Chain 1134,Chain,French,24.288147,-57.275188,Mumbai,India,1985,False,True,True,False,3,4.6,1152,Operational,,,,,,,,,,58.35,94.6,5.9,3.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,0.7002,0.0,41.300000000000004,,82.77324268564422,89.86929707425769,"Growth Driver (High Promo, Low Barrier)"
RES001135,Tokyo Italian Place 1135,Local,Italian,41.725107,41.53377,Tokyo,Japan,1969,True,True,True,False,2,2.7,260,Operational,2.89,0.4,1.39,49.0,45.0,2.31,14.82,0.02,True,40.99,29.4,3.2,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.09633,0.266435,0.0,22.400000000000002,0.3615502409584291,65.33126151784427,43.772504607137705,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001136,Mexican Chain 1136,Chain,Mexican,-89.153321,50.544152,Tokyo,Japan,2010,True,False,True,False,3,4.5,689,Operational,6.64,4.78,1.1,57.0,60.0,1.71,23.07,0.083,True,48.24,39.7,2.1,,,,,85,45000,JPY,Asia,0.0065,0.149955,0.31356,0.0,14.700000000000001,0.4782323056757697,76.74521377651003,54.51808551060401,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001137,New York Brazilian Place 1137,Local,Brazilian,-75.499905,-78.604875,New York,USA,1951,True,False,False,False,1,3.8,3611,Operational,7.44,3.43,1.36,90.0,87.0,1.93,9.72,0.022,True,20.84,51.7,8.0,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,9.72,20.84,0.0,56.0,0.4664107261799076,96.17986101693806,69.49194440677523,"Basket Maximizer (High Promo, High Barrier)"
RES001138,Tokyo Pizza Place 1138,Local,Pizza,15.648877,-116.522909,Tokyo,Japan,1991,False,True,False,True,1,4.3,978,Operational,,,,,,,,,,23.13,73.3,3.0,8.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.15034499999999998,0.0,21.0,,80.85257430218277,76.3210297208731,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001139,Italian Chain 1139,Chain,Italian,16.177403,161.724993,New York,USA,1987,True,False,False,True,4,4.0,4054,Operational,7.15,0.41,0.11,20.0,20.0,2.14,20.58,0.079,False,101.45,97.7,9.1,6.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,20.58,101.45,0.0,63.699999999999996,0.2028585490107585,97.53812932373462,97.63525172949386,"Growth Driver (High Promo, Low Barrier)"
RES001140,French Chain 1140,Chain,French,-48.626572,110.790506,Tokyo,Japan,2007,True,False,True,True,4,2.1,1898,Operational,5.34,1.56,0.74,74.0,74.0,1.43,7.09,0.008,False,88.71,38.1,2.4,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.046084999999999994,0.5766149999999999,0.0,16.8,0.07992320712571278,88.63137533845573,58.31255013538229,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001141,New York Indian Place 1141,Local,Indian,-41.200973,-74.982388,New York,USA,1984,True,False,False,True,3,3.6,1296,Operational,2.68,4.91,1.55,84.0,82.0,2.0,17.75,0.057,False,63.2,60.3,10.0,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,17.75,63.2,0.0,70.0,0.2808544259358477,84.15496431899909,69.84198572759963,"Basket Maximizer (High Promo, High Barrier)"
RES001142,American Chain 1142,Chain,American,-5.855749,85.413091,Rio de Janeiro,Brazil,1977,False,True,False,False,3,2.1,921,Operational,,,,,,,,,,65.6,12.7,7.5,6.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,11.807999999999998,0.0,52.5,,80.14829286575444,39.67931714630178,"Growth Driver (High Promo, Low Barrier)"
RES001143,Pizza Chain 1143,Chain,Pizza,55.664213,80.979908,Sao Paulo,Brazil,1993,True,False,False,False,4,3.6,2019,Operational,1.44,3.82,1.84,88.0,84.0,1.95,19.32,0.099,True,86.13,51.0,0.3,4.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.4776,15.5034,0.0,2.1,0.2243120719124791,89.35659816590767,66.34263926636307,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001144,Thai Chain 1144,Chain,Thai,76.619152,-144.310825,London,United Kingdom,1973,True,True,True,True,3,2.8,4649,Operational,1.84,4.59,1.16,60.0,65.0,1.76,1.58,0.084,False,72.63,56.6,9.7,7.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,2.0224,92.9664,0.0,67.89999999999999,0.021754095869538935,99.14562271139846,73.61824908455938,"Growth Driver (High Promo, Low Barrier)"
RES001145,French Chain 1145,Chain,French,45.556542,-146.414931,Delhi,India,1995,False,True,False,True,1,4.5,308,Operational,,,,,,,,,,27.11,4.1,9.9,,,,,38,14000,INR,Asia,0.012,,0.32532,0.0,69.3,,67.31333356943806,29.385333427775226,"Growth Driver (High Promo, Low Barrier)"
RES001146,Manchester Burger Place 1146,Local,Burger,-88.748469,8.58545,Manchester,United Kingdom,1988,True,True,True,True,3,3.0,493,Operational,0.33,2.89,0.53,89.0,99.0,2.25,0.82,0.012,True,62.72,31.7,4.2,1.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,1.0495999999999999,80.2816,0.0,29.400000000000002,0.013073979428985229,72.82199368230701,48.14879747292281,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001147,Sao Paulo Pizza Place 1147,Local,Pizza,17.347333,136.81905,Sao Paulo,Brazil,1992,True,False,True,False,3,4.5,1484,Operational,4.88,2.25,0.63,31.0,33.0,2.47,0.39,0.09,True,81.18,75.0,0.6,2.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,0.0702,14.612400000000001,0.0,4.2,0.0048041386217090535,85.74419313814737,79.29767725525895,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001148,New York Pizza Place 1148,Local,Pizza,-24.662832,56.753131,New York,USA,2002,True,True,True,False,4,4.0,93,Operational,9.31,0.7,0.27,16.0,12.0,1.48,20.39,0.015,False,68.89,68.3,9.7,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,20.39,68.89,0.0,67.89999999999999,0.2959790928149355,53.34137676672663,62.31655070669065,"Basket Maximizer (High Promo, High Barrier)"
RES001149,Los Angeles French Place 1149,Local,French,-88.002787,155.435923,Los Angeles,USA,2008,True,False,True,False,3,2.4,1560,Operational,3.78,2.8,0.22,58.0,63.0,2.42,23.18,0.094,True,72.69,95.1,3.8,2.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,23.18,72.69,0.0,26.599999999999998,0.31888842593357514,86.33019249586302,91.5920769983452,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001150,New York French Place 1150,Local,French,45.543366,-118.198889,New York,USA,1971,False,True,False,True,2,3.0,3306,Operational,,,,,,,,,,43.6,43.0,3.4,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,43.6,0.0,23.8,,95.14409573312899,63.8576382932516,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001151,Burger Chain 1151,Chain,Burger,-54.840821,-1.614545,Rio de Janeiro,Brazil,2007,True,False,False,True,3,4.3,3720,Operational,8.15,2.47,1.87,89.0,95.0,1.63,1.53,0.049,True,88.39,82.7,3.4,1.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,0.2754,15.9102,0.0,23.8,0.017309649324983387,96.52892103109254,88.23156841243701,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001152,Delhi Chinese Place 1152,Local,Chinese,5.002902,-98.001034,Delhi,India,2003,True,False,True,True,2,5.0,2417,Operational,7.7,4.43,0.48,21.0,22.0,1.14,14.19,0.001,True,29.86,85.4,9.2,9.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.17028,0.35832,0.0,64.39999999999999,0.47521635628389064,91.46808036662341,87.82723214664937,"Basket Maximizer (High Promo, High Barrier)"
RES001153,Italian Chain 1153,Chain,Italian,-67.530677,-126.521775,Los Angeles,USA,2019,False,True,True,True,1,4.8,470,Operational,,,,,,,,,,24.53,1.7,7.7,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,24.53,0.0,53.9,,72.26222824454969,29.924891297819876,"Growth Driver (High Promo, Low Barrier)"
RES001154,Chinese Chain 1154,Chain,Chinese,-72.659893,-11.244824,Los Angeles,USA,1970,True,False,True,False,1,4.9,3196,Operational,4.76,3.8,1.73,75.0,72.0,1.59,20.97,0.064,True,21.95,84.0,2.1,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,20.97,21.95,0.0,14.700000000000001,0.9553530316467866,94.74692534025024,88.2987701361001,"Strict Gatekeeper (Low Promo, High Barrier)"
RES001155,Mumbai Italian Place 1155,Local,Italian,-34.717643,-11.853585,Mumbai,India,1953,True,False,False,False,3,2.6,1181,Operational,1.38,0.4,1.07,19.0,21.0,1.24,5.11,0.054,True,62.8,34.2,2.0,7.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.061320000000000006,0.7535999999999999,0.0,14.0,0.08136931877744324,83.06488916945737,53.74595566778295,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES001156,Tokyo Pizza Place 1156,Local,Pizza,89.739104,25.182636,Tokyo,Japan,1959,True,False,True,True,4,4.0,648,Operational,8.22,1.66,1.66,30.0,30.0,1.89,11.37,0.083,False,81.63,54.1,8.4,11.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.07390499999999998,0.5305949999999999,0.0,58.800000000000004,0.1392867643178614,76.02599277010191,62.87039710804076,"Growth Driver (High Promo, Low Barrier)"
RES001157,Mexican Chain 1157,Chain,Mexican,-31.652165,-145.066928,London,United Kingdom,2011,True,False,False,False,3,3.9,4564,Operational,1.69,0.41,0.04,44.0,43.0,2.5,5.29,0.003,True,72.96,28.6,8.4,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,6.7712,93.38879999999999,0.0,58.800000000000004,0.07250548167975732,98.92902233636539,56.73160893454616,"Growth Driver (High Promo, Low Barrier)"
RES001158,Delhi Japanese Place 1158,Local,Japanese,60.390053,158.75034,Delhi,India,2014,True,False,False,False,2,3.2,4898,Operational,1.17,1.61,1.34,74.0,75.0,1.86,8.64,0.075,True,45.65,43.7,1.5,3.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.10368000000000001,0.5478,0.0,10.5,0.18926581002955456,99.75806224550632,66.12322489820254,"Organic Frictions-Free (Low Promo, Low Barrier)"
